seed,position,intensity,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep,career_output_sum,decisive_moments,clubs_served,longest_club_tenure,winning,accolades,output,longevity,decisive,loyalty,icon,head_to_head,score_Trophy Cabinet,score_Eye-Test Romantics,score_Stats Purists,score_Loyalty Traditionalists
769103,Midfielder,Medium,64,86,84,92,20,39,22,587,1,0,58,50,70,False,50,50,20816,0,1,20,20,5,46,100,0,100,50,50,27,24,48,60
769096,Midfielder,High,64,88,85,92,20,39,28,599,1,0,60,50,70,False,50,50,23623,0,1,20,20,5,49,100,0,100,50,50,27,25,49,60
769097,Defender,Low,64,82,78,94,20,39,35,599,3,0,61,51,70,False,50,50,24221,0,1,20,60,15,50,100,0,100,50,50,43,31,55,68
769098,Defender,Medium,64,87,84,94,20,39,59,587,2,0,50,50,70,False,50,50,18427,0,1,20,40,10,40,100,0,100,50,50,34,27,49,63
769099,Defender,High,64,93,90,97,20,39,56,586,1,0,50,50,70,False,50,50,18145,0,1,20,20,5,40,100,0,100,50,50,26,24,46,60
769108,Forward,Low,63,81,79,92,20,39,155,585,4,0,58,50,70,False,50,50,20576,0,1,20,80,20,46,100,0,100,50,50,50,33,56,71
769109,Forward,Medium,63,90,88,96,20,39,177,585,3,0,58,50,70,False,50,50,20708,0,1,20,60,15,46,100,0,100,50,50,42,30,54,67
769110,Forward,High,63,92,90,95,20,39,188,587,3,0,57,50,70,False,50,50,21057,0,1,20,60,15,46,100,0,100,50,50,42,30,54,67
769111,Midfielder,Low,64,81,78,93,20,39,29,587,4,0,58,50,70,False,50,50,21225,0,1,20,80,20,47,100,0,100,50,50,50,34,57,71
769104,Midfielder,Medium,64,87,85,94,20,39,27,593,3,0,60,50,70,False,50,50,22514,0,1,20,60,15,48,100,0,100,50,50,43,31,54,67
769105,Midfielder,High,64,89,87,93,20,39,22,593,4,0,59,50,70,False,50,50,22053,0,1,20,80,20,48,100,0,100,50,50,50,34,57,71
769106,Defender,Low,64,80,77,93,20,39,53,596,1,0,56,50,70,False,50,50,21782,0,1,20,20,5,46,100,0,100,50,50,27,24,48,60
769107,Defender,Medium,64,86,83,94,20,39,63,597,3,0,56,50,70,False,50,50,21782,0,1,20,60,15,46,100,0,100,50,50,42,30,54,67
769116,Defender,High,64,88,86,92,20,39,63,593,5,0,56,50,70,False,50,50,22076,0,1,20,100,25,46,100,0,100,50,50,58,36,59,74
769117,Forward,Low,64,85,83,96,20,39,170,594,4,0,56,50,70,False,50,50,21848,0,1,20,80,20,46,100,0,100,50,50,50,33,56,71
769118,Forward,Medium,64,87,85,94,20,39,164,592,0,0,57,50,70,False,50,50,21935,0,1,20,0,0,47,100,0,100,50,50,19,22,46,57
769119,Forward,High,64,92,91,96,20,39,161,593,1,0,57,50,70,False,50,50,21869,0,1,20,20,5,46,100,0,100,50,50,27,24,48,60
769112,Midfielder,Low,64,80,75,92,20,39,33,593,5,0,55,50,70,False,50,50,21446,0,1,20,100,25,45,100,0,100,50,50,58,36,59,74
769113,Midfielder,Medium,64,87,86,95,20,39,29,594,1,0,56,50,70,False,50,50,21505,0,1,20,20,5,46,100,0,100,50,50,27,24,48,60
769114,Midfielder,High,64,87,85,90,20,39,32,595,1,0,57,50,70,False,50,50,22373,0,1,20,20,5,47,100,0,100,50,50,27,25,49,60
769115,Defender,Low,64,81,78,94,20,39,53,597,3,0,58,50,70,False,50,50,22710,0,1,20,60,15,48,100,0,100,50,50,43,31,54,67
769124,Defender,Medium,64,87,84,94,20,39,53,600,5,0,56,50,70,False,50,50,28235,0,1,20,100,25,51,100,0,100,50,50,58,37,61,75
769125,Defender,High,64,90,87,94,20,39,54,600,2,0,57,50,70,False,50,50,28588,0,1,20,40,10,52,100,0,100,50,50,35,28,53,64
769126,Forward,Low,64,83,81,95,20,39,183,600,5,0,61,51,70,False,50,50,31055,0,1,20,100,25,56,100,0,100,50,50,59,38,63,75
769127,Forward,Medium,64,86,84,92,20,39,167,600,2,0,61,51,70,False,50,50,30874,0,1,20,40,10,56,100,0,100,50,50,36,29,55,65
769120,Forward,High,64,92,90,95,20,39,203,600,3,0,65,54,70,False,50,50,31690,0,1,20,60,15,58,100,0,100,50,50,44,32,58,68
769121,Midfielder,Low,64,80,77,92,20,39,23,600,4,0,65,54,70,False,50,50,31443,0,1,20,80,20,58,100,0,100,50,50,51,35,61,72
769122,Midfielder,Medium,64,86,85,93,20,39,35,600,0,0,66,54,70,False,50,50,31149,0,1,20,0,0,58,100,0,100,50,50,20,23,50,58
769123,Midfielder,High,64,93,91,96,20,39,31,600,3,0,66,53,70,False,50,50,30839,0,1,20,60,15,58,100,0,100,50,50,44,32,58,68
769132,Defender,Low,64,83,80,96,20,39,60,600,3,0,61,51,70,False,50,50,26115,0,1,20,60,15,52,100,0,100,50,50,43,31,56,68
769133,Defender,Medium,64,88,85,96,20,39,72,600,3,0,60,50,70,False,50,50,25896,0,1,20,60,15,51,100,0,100,50,50,43,31,56,68
769134,Defender,High,64,87,84,91,20,39,57,600,0,0,60,50,70,False,50,50,27205,0,1,20,0,0,52,100,0,100,50,50,20,22,48,57
769135,Forward,Low,63,81,79,92,20,39,160,600,2,0,59,50,70,False,50,50,27056,0,1,20,40,10,52,100,0,100,50,50,35,28,53,64
769128,Forward,Medium,62,87,85,93,20,39,172,600,2,0,58,50,70,False,50,50,28269,0,1,20,40,10,52,100,0,100,50,50,35,28,53,64
769129,Forward,High,64,90,88,93,20,39,180,600,2,0,57,50,70,False,50,50,28302,0,1,20,40,10,52,100,0,100,50,50,35,28,53,64
769130,Midfielder,Low,64,80,78,92,20,39,28,600,0,0,56,50,70,False,50,50,27863,0,1,20,0,0,51,100,0,100,50,50,20,22,47,57
769131,Midfielder,Medium,64,87,85,94,20,39,34,600,1,0,57,50,70,False,50,50,27685,0,1,20,20,5,51,100,0,100,50,50,27,25,50,61
769140,Midfielder,High,64,90,88,94,20,39,26,600,2,0,71,53,70,False,50,50,32482,0,1,20,40,10,62,100,0,100,50,50,36,30,57,65
769141,Defender,Low,64,81,77,94,20,39,52,600,2,0,71,53,70,False,50,50,32113,0,1,20,40,10,62,100,0,100,50,50,36,30,57,65
769142,Defender,Medium,64,85,81,92,20,39,51,600,3,0,67,51,70,False,50,50,30674,0,1,20,60,15,59,100,0,100,50,50,44,32,59,68
769143,Defender,High,64,91,88,95,20,39,61,600,3,0,67,51,70,False,50,50,30691,0,1,20,60,15,59,100,0,100,50,50,44,32,59,68
769136,Forward,Low,64,83,81,94,20,39,147,600,1,0,62,51,70,False,50,50,26043,0,1,20,20,5,52,100,0,100,50,50,27,25,51,61
769137,Forward,Medium,63,86,84,92,20,39,169,600,3,0,63,51,70,False,50,50,26451,0,1,20,60,15,53,100,0,100,50,50,43,31,56,68
769138,Forward,High,63,88,86,91,20,39,187,600,2,0,65,51,70,False,50,50,26739,0,1,20,40,10,54,100,0,100,50,50,35,29,54,64
769139,Midfielder,Low,64,81,79,93,20,39,29,600,1,0,65,51,70,False,50,50,26394,0,1,20,20,5,54,100,0,100,50,50,28,26,51,61
769148,Midfielder,Medium,64,87,85,94,20,39,25,600,1,0,55,50,70,False,50,50,21126,0,1,20,20,5,45,100,0,100,50,50,27,24,48,60
769149,Midfielder,High,64,89,88,93,20,39,30,600,0,0,54,50,70,False,50,50,20761,0,1,20,0,0,44,100,0,100,50,50,19,21,45,56
769150,Defender,Low,64,80,77,93,20,39,52,600,1,0,58,50,70,False,50,50,24762,0,1,20,20,5,49,100,0,100,50,50,27,25,49,60
769151,Defender,Medium,64,89,86,96,20,39,51,600,5,0,57,50,70,False,50,50,24457,0,1,20,100,25,48,100,0,100,50,50,58,37,60,74
769144,Defender,High,64,89,87,94,20,39,73,600,5,0,68,52,70,False,50,50,31849,0,1,20,100,25,60,100,0,100,50,50,59,39,65,76
769145,Forward,Low,63,80,78,91,20,39,175,600,2,0,67,52,70,False,50,50,31450,0,1,20,40,10,59,100,0,100,50,50,36,29,56,65
769146,Forward,Medium,64,89,87,95,20,39,188,600,3,0,58,50,70,False,50,50,26236,0,1,20,60,15,50,100,0,100,50,50,43,31,55,68
769147,Forward,High,64,93,91,96,20,39,172,600,1,0,58,50,70,False,50,50,26327,0,1,20,20,5,50,100,0,100,50,50,27,25,50,61
769028,Midfielder,Low,64,83,78,95,20,39,29,600,3,0,59,50,70,False,50,50,22663,0,1,20,60,15,48,100,0,100,50,50,43,31,54,67
769029,Midfielder,Medium,64,85,83,92,20,39,33,600,1,0,58,50,70,False,50,50,22274,0,1,20,20,5,47,100,0,100,50,50,27,25,49,60
769030,Midfielder,High,64,90,84,93,20,39,33,600,3,0,58,50,70,False,50,50,23649,0,1,20,60,15,48,100,0,100,50,50,43,31,54,67
769031,Defender,Low,64,81,77,93,20,39,51,600,0,0,58,50,70,False,50,50,23563,0,1,20,0,0,48,100,0,100,50,50,19,22,46,57
769024,Defender,Medium,64,86,82,94,20,39,54,600,3,0,60,50,70,False,50,50,24052,0,1,20,60,15,50,100,0,100,50,50,43,31,55,68
769025,Defender,High,64,89,87,93,20,39,60,600,2,0,60,50,70,False,50,50,23964,0,1,20,40,10,49,100,0,100,50,50,35,28,52,64
769026,Forward,Low,64,84,82,96,20,39,152,600,2,0,60,50,70,False,50,50,25072,0,1,20,40,10,50,100,0,100,50,50,35,28,53,64
769027,Forward,Medium,64,86,85,93,20,39,162,600,4,0,60,50,70,False,50,50,24354,0,1,20,80,20,50,100,0,100,50,50,51,34,58,71
769036,Forward,High,63,93,92,96,20,39,157,600,0,0,54,50,70,False,50,50,21021,0,1,20,0,0,44,100,0,100,50,50,19,21,45,56
769037,Midfielder,Low,64,82,75,94,20,39,23,600,2,0,54,50,70,False,50,50,21226,0,1,20,40,10,44,100,0,100,50,50,34,27,50,63
769038,Midfielder,Medium,64,84,82,90,20,39,37,600,4,0,57,50,70,False,50,50,22523,0,1,20,80,20,47,100,0,100,50,50,50,34,57,71
769039,Midfielder,High,64,92,86,96,20,39,25,600,4,0,58,50,70,False,50,50,23024,0,1,20,80,20,48,100,0,100,50,50,50,34,57,71
769032,Defender,Low,64,80,76,93,20,39,56,600,1,0,59,50,70,False,50,50,24721,0,1,20,20,5,50,100,0,100,50,50,27,25,50,61
769033,Defender,Medium,64,84,81,91,20,39,51,600,1,0,59,50,70,False,50,50,25349,0,1,20,20,5,50,100,0,100,50,50,27,25,50,61
769034,Defender,High,64,89,86,94,20,39,52,600,0,0,51,50,70,False,50,50,22466,0,1,20,0,0,44,100,0,100,50,50,19,21,45,56
769035,Forward,Low,64,82,79,93,20,39,153,600,1,0,51,50,70,False,50,50,22773,0,1,20,20,5,44,100,0,100,50,50,27,24,47,60
769044,Forward,Medium,64,86,84,92,20,39,147,600,1,0,61,51,70,False,50,50,22295,0,1,20,20,5,49,100,0,100,50,50,27,25,49,60
769045,Forward,High,64,91,90,94,20,39,183,600,3,0,62,51,70,False,50,50,22755,0,1,20,60,15,49,100,0,100,50,50,43,31,55,67
769046,Midfielder,Low,64,83,81,96,20,39,24,600,0,0,60,50,70,False,50,50,21124,0,1,20,0,0,47,100,0,100,50,50,19,22,46,57
769047,Midfielder,Medium,64,85,83,92,20,39,36,600,3,0,60,50,70,False,50,50,21297,0,1,20,60,15,47,100,0,100,50,50,42,31,54,67
769040,Midfielder,High,64,93,91,97,20,39,27,600,1,0,53,50,70,False,50,50,20683,0,1,20,20,5,43,100,0,100,50,50,27,24,47,60
769041,Defender,Low,64,81,76,93,20,39,50,600,4,0,54,50,70,False,50,50,21078,0,1,20,80,20,44,100,0,100,50,50,50,33,56,70
769042,Defender,Medium,64,84,81,92,20,39,47,600,1,0,56,50,70,False,50,50,21589,0,1,20,20,5,45,100,0,100,50,50,27,24,48,60
769043,Defender,High,64,92,89,96,20,39,53,600,3,0,56,50,70,False,50,50,21289,0,1,20,60,15,45,100,0,100,50,50,42,30,53,67
769052,Forward,Low,64,84,82,95,20,39,161,600,0,0,52,50,70,False,50,50,20319,0,1,20,0,0,42,100,0,100,50,50,19,21,44,56
769053,Forward,Medium,64,87,85,93,20,39,164,600,0,0,51,50,70,False,50,50,20009,0,1,20,0,0,42,100,0,100,50,50,19,21,44,56
769054,Forward,High,64,91,89,93,20,39,181,600,3,0,51,50,70,False,50,50,20893,0,1,20,60,15,42,100,0,100,50,50,42,30,52,67
769055,Midfielder,Low,64,81,79,94,20,39,27,600,1,0,50,50,70,False,50,50,20009,0,1,20,20,5,41,100,0,100,50,50,26,24,46,60
769048,Midfielder,Medium,64,87,85,94,20,39,37,600,4,0,53,50,70,False,50,50,20946,0,1,20,80,20,43,100,0,100,50,50,50,33,55,70
769049,Midfielder,High,64,89,87,93,20,39,32,600,3,0,53,50,70,False,50,50,21275,0,1,20,60,15,44,100,0,100,50,50,42,30,53,67
769050,Defender,Low,64,81,77,94,20,39,40,600,0,0,55,50,70,False,50,50,21056,0,1,20,0,0,45,100,0,100,50,50,19,21,45,57
769051,Defender,Medium,64,87,84,94,20,39,49,600,4,0,56,50,70,False,50,50,21677,0,1,20,80,20,46,100,0,100,50,50,50,33,56,71
769060,Defender,High,64,89,86,93,20,39,43,600,6,0,65,52,70,False,50,50,29024,0,1,20,100,30,56,100,0,100,50,50,60,39,64,76
769061,Forward,Low,61,84,82,96,20,39,147,600,5,0,65,52,70,False,50,50,28176,0,1,20,100,25,55,100,0,100,50,50,59,38,63,75
769062,Forward,Medium,63,85,83,91,20,39,170,600,3,0,69,54,70,False,50,50,31132,0,1,20,60,15,60,100,0,100,50,50,44,33,59,69
769063,Forward,High,64,90,88,93,20,39,194,600,3,0,70,54,70,False,50,50,30843,0,1,20,60,15,60,100,0,100,50,50,44,33,59,69
769056,Midfielder,Low,64,82,80,94,20,39,29,600,2,0,67,52,70,False,50,50,28654,0,1,20,40,10,57,100,0,100,50,50,36,29,55,65
769057,Midfielder,Medium,64,84,83,91,20,39,26,600,0,0,67,52,70,False,50,50,28917,0,1,20,0,0,57,100,0,100,50,50,20,23,50,58
769058,Midfielder,High,64,91,86,94,20,39,27,600,3,0,68,52,70,False,50,50,31284,0,1,20,60,15,60,100,0,100,50,50,44,33,59,69
769059,Defender,Low,64,80,76,92,20,39,48,600,2,0,69,53,70,False,50,50,31504,0,1,20,40,10,60,100,0,100,50,50,36,30,57,65
769068,Defender,Medium,64,87,84,94,20,39,62,600,0,0,65,52,70,False,50,50,25155,0,1,20,0,0,53,100,0,100,50,50,20,22,48,57
769069,Defender,High,64,90,85,94,20,39,54,600,3,0,65,52,70,False,50,50,24534,0,1,20,60,15,52,100,0,100,50,50,43,31,56,68
769070,Forward,Low,64,82,80,93,20,39,160,600,2,0,62,52,70,False,50,50,25804,0,1,20,40,10,52,100,0,100,50,50,35,28,53,64
769071,Forward,Medium,64,87,85,94,20,39,175,600,4,0,63,52,70,False,50,50,25984,0,1,20,80,20,53,100,0,100,50,50,51,34,59,71
769064,Forward,High,64,92,90,95,20,39,203,600,1,0,65,52,70,False,50,50,26915,0,1,20,20,5,54,100,0,100,50,50,28,26,51,61
769065,Midfielder,Low,64,83,78,95,20,39,33,600,4,0,64,52,70,False,50,50,26961,0,1,20,80,20,54,100,0,100,50,50,51,35,60,71
769066,Midfielder,Medium,64,84,82,90,20,39,32,600,4,0,64,52,70,False,50,50,24916,0,1,20,80,20,52,100,0,100,50,50,51,34,59,71
769067,Midfielder,High,64,93,91,96,20,39,25,600,3,0,64,52,70,False,50,50,25261,0,1,20,60,15,53,100,0,100,50,50,43,31,56,68
769076,Defender,Low,64,81,77,93,20,39,43,600,3,0,72,57,70,False,50,50,33982,0,1,20,60,15,64,100,0,100,50,50,44,33,61,69
769077,Defender,Medium,64,88,82,96,20,39,53,600,1,0,70,54,70,False,50,50,33041,0,1,20,20,5,62,100,0,100,50,50,28,27,55,62
769078,Defender,High,64,90,84,94,20,39,72,600,4,0,68,53,70,False,50,50,31258,0,1,20,80,20,60,100,0,100,50,50,52,36,62,72
769079,Forward,Low,64,82,80,93,20,39,178,600,4,0,66,51,70,False,50,50,29773,0,1,20,80,20,57,100,0,100,50,50,51,35,61,72
769072,Forward,Medium,63,88,86,94,20,39,167,600,3,0,65,51,70,False,50,50,26426,0,1,20,60,15,54,100,0,100,50,50,43,32,57,68
769073,Forward,High,64,91,90,94,20,39,182,600,1,0,63,51,70,False,50,50,25977,0,1,20,20,5,53,100,0,100,50,50,28,25,51,61
769074,Midfielder,Low,64,84,77,97,20,39,18,600,1,0,70,52,70,False,50,50,27424,0,1,20,20,5,57,100,0,100,50,50,28,26,53,61
769075,Midfielder,Medium,64,86,82,93,20,39,27,600,2,0,69,52,70,False,50,50,26579,0,1,20,40,10,56,100,0,100,50,50,36,29,55,65
769084,Midfielder,High,64,91,89,94,20,39,37,600,3,0,54,50,70,False,50,50,20252,0,1,20,60,15,43,100,0,100,50,50,42,30,52,67
769085,Defender,Low,64,80,76,93,20,39,64,599,5,0,53,50,70,False,50,50,20069,0,1,20,100,25,43,100,0,100,50,50,58,36,58,74
769086,Defender,Medium,64,87,84,94,20,39,40,600,2,0,56,50,70,False,50,50,21785,0,1,20,40,10,46,100,0,100,50,50,35,27,51,64
769087,Defender,High,64,88,85,92,20,39,52,600,3,0,56,50,70,False,50,50,22191,0,1,20,60,15,46,100,0,100,50,50,42,30,54,67
769080,Forward,Low,64,84,82,95,20,39,162,600,1,0,66,52,70,False,50,50,29738,0,1,20,20,5,57,100,0,100,50,50,28,26,53,61
769081,Forward,Medium,64,87,85,93,20,39,157,600,0,0,67,53,70,False,50,50,29993,0,1,20,0,0,58,100,0,100,50,50,20,23,50,58
769082,Forward,High,64,91,89,94,20,39,181,600,1,0,59,50,70,False,50,50,24742,0,1,20,20,5,50,100,0,100,50,50,27,25,50,61
769083,Midfielder,Low,64,81,78,93,20,39,21,600,2,0,60,50,70,False,50,50,25201,0,1,20,40,10,51,100,0,100,50,50,35,28,53,64
768964,Midfielder,Medium,64,87,83,95,20,39,30,578,5,0,50,50,70,False,50,50,11057,0,1,20,100,25,34,100,0,100,50,50,57,35,54,73
768965,Midfielder,High,64,89,86,93,20,39,25,577,1,0,50,50,70,False,50,50,10895,0,1,20,20,5,34,100,0,100,50,50,26,23,43,59
768966,Defender,Low,64,83,79,96,20,39,47,568,4,0,50,50,70,False,50,50,10404,0,1,20,80,20,34,100,0,100,50,50,49,32,52,69
768967,Defender,Medium,64,85,82,93,20,39,69,569,2,0,49,50,70,False,50,50,10446,0,1,20,40,10,33,100,0,100,50,50,33,25,46,62
768960,Defender,High,64,89,86,93,20,39,68,571,2,0,50,50,70,False,50,50,11743,0,1,20,40,10,35,100,0,100,50,50,34,26,47,63
768961,Forward,Low,64,82,80,94,20,39,172,573,3,0,50,50,70,False,50,50,11833,0,1,20,60,15,35,100,0,100,50,50,41,29,49,66
768962,Forward,Medium,64,86,84,93,20,39,167,577,1,0,50,50,70,False,50,50,12018,0,1,20,20,5,35,100,0,100,50,50,26,23,44,59
768963,Forward,High,64,91,90,94,20,39,189,578,3,0,50,50,70,False,50,50,12044,0,1,20,60,15,35,100,0,100,50,50,41,29,49,66
768972,Midfielder,Low,64,82,78,95,20,39,27,567,4,0,49,50,70,False,50,50,10757,0,1,20,80,20,33,100,0,100,50,50,49,31,51,69
768973,Midfielder,Medium,64,88,83,96,20,39,25,569,1,0,49,50,70,False,50,50,10718,0,1,20,20,5,33,100,0,100,50,50,26,22,43,59
768974,Midfielder,High,64,91,88,95,20,39,23,564,3,0,49,50,70,False,50,50,10413,0,1,20,60,15,33,100,0,100,50,50,41,28,48,66
768975,Defender,Low,64,84,80,97,20,39,50,564,2,0,49,50,70,False,50,50,10220,0,1,20,40,10,33,100,0,100,50,50,33,25,46,62
768968,Defender,Medium,64,85,82,93,20,39,53,578,2,0,49,50,70,False,50,50,11433,0,1,20,40,10,34,100,0,100,50,50,33,26,46,62
768969,Defender,High,64,90,88,95,20,39,69,578,4,0,49,50,70,False,50,50,11313,0,1,20,80,20,34,100,0,100,50,50,49,32,52,69
768970,Forward,Low,64,82,80,93,20,39,170,572,5,0,49,50,70,False,50,50,11784,0,1,20,100,25,34,100,0,100,50,50,57,35,54,73
768971,Forward,Medium,64,86,84,92,20,39,187,571,5,0,49,50,70,False,50,50,11576,0,1,20,100,25,34,100,0,100,50,50,57,35,54,73
768980,Forward,High,64,90,88,93,20,39,160,574,0,0,49,50,70,False,50,50,11492,0,1,20,0,0,34,100,0,100,50,50,18,20,41,55
768981,Midfielder,Low,64,81,79,93,20,39,32,575,0,0,48,50,70,False,50,50,11453,0,1,20,0,0,33,100,0,100,50,50,18,19,40,55
768982,Midfielder,Medium,64,86,84,93,20,39,33,568,1,0,48,50,70,False,50,50,11248,0,1,20,20,5,33,100,0,100,50,50,26,22,43,59
768983,Midfielder,High,64,90,88,93,20,39,34,568,2,0,48,50,70,False,50,50,11460,0,1,20,40,10,34,100,0,100,50,50,33,26,46,62
768976,Defender,Low,64,80,77,93,20,39,54,574,1,0,49,50,70,False,50,50,12204,0,1,20,20,5,35,100,0,100,50,50,26,23,44,59
768977,Defender,Medium,64,86,83,93,20,39,67,575,5,0,49,50,70,False,50,50,12465,0,1,20,100,25,35,100,0,100,50,50,57,35,55,73
768978,Defender,High,64,87,84,91,20,39,53,572,2,0,47,50,70,False,50,50,10655,0,1,20,40,10,32,100,0,100,50,50,33,25,45,62
768979,Forward,Low,64,82,80,93,20,39,159,573,3,0,47,50,70,False,50,50,10871,0,1,20,60,15,32,100,0,100,50,50,41,28,48,66
768988,Forward,Medium,64,86,84,92,20,39,174,570,3,0,47,50,70,False,50,50,11135,0,1,20,60,15,33,100,0,100,50,50,41,28,48,66
768989,Forward,High,64,91,90,94,20,39,174,570,1,0,47,50,70,False,50,50,11351,0,1,20,20,5,33,100,0,100,50,50,26,22,43,59
768990,Midfielder,Low,64,81,78,93,20,39,23,572,2,0,47,50,70,False,50,50,10597,0,1,20,40,10,32,100,0,100,50,50,33,25,45,62
768991,Midfielder,Medium,64,86,84,93,20,39,24,571,1,0,47,50,70,False,50,50,10718,0,1,20,20,5,32,100,0,100,50,50,25,22,43,59
768984,Midfielder,High,64,90,87,94,20,39,25,579,2,0,47,50,70,False,50,50,11404,0,1,20,40,10,33,100,0,100,50,50,33,25,46,62
768985,Defender,Low,64,82,77,94,20,39,34,578,2,0,47,50,70,False,50,50,11328,0,1,20,40,10,33,100,0,100,50,50,33,25,46,62
768986,Defender,Medium,64,85,82,93,20,39,53,565,0,0,47,50,70,False,50,50,10034,0,1,20,0,0,32,100,0,100,50,50,18,19,40,55
768987,Defender,High,64,91,88,95,20,39,67,566,3,0,47,50,70,False,50,50,10077,0,1,20,60,15,32,100,0,100,50,50,41,28,48,66
768996,Forward,Low,64,82,80,93,20,39,205,600,4,0,52,50,70,False,50,50,26848,0,1,20,80,20,48,100,0,100,50,50,50,34,57,71
768997,Forward,Medium,64,88,86,95,20,39,191,600,2,0,51,50,70,False,50,50,26496,0,1,20,40,10,47,100,0,100,50,50,35,28,51,64
768998,Forward,High,64,91,90,94,20,39,195,600,4,0,58,50,70,False,50,50,29830,0,1,20,80,20,53,100,0,100,50,50,51,34,59,71
768999,Midfielder,Low,64,83,81,96,20,39,30,600,2,0,57,50,70,False,50,50,29431,0,1,20,40,10,53,100,0,100,50,50,35,28,54,64
768992,Midfielder,Medium,64,87,80,94,20,39,25,600,4,0,47,50,70,False,50,50,21743,0,1,20,80,20,41,100,0,100,50,50,50,33,54,70
768993,Midfielder,High,64,89,88,93,20,39,42,600,4,0,48,50,70,False,50,50,22164,0,1,20,80,20,42,100,0,100,50,50,50,33,55,70
768994,Defender,Low,64,81,78,93,20,39,45,600,2,0,50,50,70,False,50,50,25176,0,1,20,40,10,45,100,0,100,50,50,35,27,51,64
768995,Defender,Medium,64,85,82,93,20,39,48,600,0,0,50,50,70,False,50,50,25687,0,1,20,0,0,46,100,0,100,50,50,19,21,45,57
769004,Defender,High,64,90,87,94,20,39,62,600,2,0,53,50,70,False,50,50,24855,0,1,20,40,10,47,100,0,100,50,50,35,28,51,64
769005,Forward,Low,64,82,80,94,20,39,150,600,2,0,52,50,70,False,50,50,24814,0,1,20,40,10,46,100,0,100,50,50,35,27,51,64
769006,Forward,Medium,64,89,87,95,20,39,190,600,1,0,49,50,70,False,50,50,24428,0,1,20,20,5,44,100,0,100,50,50,27,24,47,60
769007,Forward,High,64,93,92,96,20,39,191,600,2,0,49,50,70,False,50,50,24156,0,1,20,40,10,44,100,0,100,50,50,34,27,50,63
769000,Midfielder,Low,64,81,79,93,20,39,37,600,1,0,48,50,70,False,50,50,21002,0,1,20,20,5,41,100,0,100,50,50,26,24,46,60
769001,Midfielder,Medium,64,88,80,95,20,39,27,600,1,0,47,50,70,False,50,50,21271,0,1,20,20,5,41,100,0,100,50,50,26,24,46,60
769002,Midfielder,High,64,89,88,93,20,39,27,600,2,0,57,50,70,False,50,50,26292,0,1,20,40,10,50,100,0,100,50,50,35,28,53,64
769003,Defender,Low,64,80,77,93,20,39,56,600,2,0,56,50,70,False,50,50,25673,0,1,20,40,10,49,100,0,100,50,50,35,28,52,64
769012,Defender,Medium,64,87,82,94,20,39,50,600,5,0,54,50,70,False,50,50,26008,0,1,20,100,25,48,100,0,100,50,50,58,37,60,74
769013,Defender,High,64,90,87,94,20,39,48,600,4,0,54,50,70,False,50,50,26345,0,1,20,80,20,48,100,0,100,50,50,50,34,57,71
769014,Forward,Low,63,82,80,93,20,39,174,600,3,0,56,50,70,False,50,50,26172,0,1,20,60,15,49,100,0,100,50,50,43,31,55,67
769015,Forward,Medium,63,88,86,94,20,39,176,600,3,0,56,50,70,False,50,50,26185,0,1,20,60,15,49,100,0,100,50,50,43,31,55,67
769008,Forward,High,63,89,87,92,20,39,185,600,4,0,55,50,70,False,50,50,26814,0,1,20,80,20,49,100,0,100,50,50,50,34,58,71
769009,Midfielder,Low,64,82,80,94,20,39,22,600,3,0,55,50,70,False,50,50,27611,0,1,20,60,15,50,100,0,100,50,50,43,31,55,68
769010,Midfielder,Medium,64,86,84,92,20,39,28,600,3,0,54,50,70,False,50,50,25932,0,1,20,60,15,48,100,0,100,50,50,43,31,54,67
769011,Midfielder,High,64,89,88,93,20,39,35,600,2,0,54,50,70,False,50,50,26432,0,1,20,40,10,49,100,0,100,50,50,35,28,52,64
769020,Defender,Low,64,84,80,96,20,39,52,600,2,0,54,50,70,False,50,50,29230,0,1,20,40,10,51,100,0,100,50,50,35,28,53,64
769021,Defender,Medium,64,86,83,94,20,39,54,600,0,0,54,50,70,False,50,50,29634,0,1,20,0,0,51,100,0,100,50,50,20,22,47,57
769022,Defender,High,64,88,86,92,20,39,50,600,1,0,58,50,70,False,50,50,32246,0,1,20,20,5,55,100,0,100,50,50,28,26,52,61
769023,Forward,Low,64,84,82,96,20,39,163,600,2,0,59,50,70,False,50,50,32174,0,1,20,40,10,56,100,0,100,50,50,36,29,55,65
769016,Forward,Medium,64,89,87,96,20,39,190,600,1,0,55,50,70,False,50,50,27812,0,1,20,20,5,50,100,0,100,50,50,27,25,50,61
769017,Forward,High,64,91,90,94,20,39,167,600,3,0,57,50,70,False,50,50,28546,0,1,20,60,15,52,100,0,100,50,50,43,31,56,68
769018,Midfielder,Low,64,81,78,93,20,39,22,600,1,0,57,50,70,False,50,50,28650,0,1,20,20,5,52,100,0,100,50,50,27,25,51,61
769019,Midfielder,Medium,64,86,81,93,20,39,33,600,3,0,58,50,70,False,50,50,29252,0,1,20,60,15,53,100,0,100,50,50,43,31,56,68
768900,Midfielder,High,64,90,84,93,20,39,34,560,0,0,46,50,70,False,50,50,10918,0,1,20,0,0,32,100,0,100,50,50,18,19,40,55
