seed,position,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep
776680,Defender,73,90,87,94,20,39,60,600,2,0,60,50,70,false,50,50
776681,Forward,65,91,90,94,20,39,178,600,3,0,61,51,70,false,50,50
776682,Midfielder,72,89,87,92,20,39,25,600,1,0,61,51,70,false,50,50
776683,Defender,72,92,89,96,20,39,60,600,3,0,61,51,70,false,50,50
776692,Forward,65,91,89,94,20,39,162,600,3,0,69,59,70,false,50,50
776693,Midfielder,72,89,87,92,20,39,32,600,4,0,71,61,70,false,50,50
776694,Defender,76,91,88,95,20,39,53,600,3,0,63,53,70,false,50,50
776695,Forward,64,89,87,92,20,39,183,600,0,0,63,53,70,false,50,50
776688,Midfielder,78,94,89,97,20,39,33,600,3,0,59,50,70,false,50,50
776689,Defender,75,91,88,94,20,39,58,600,2,0,59,50,70,false,50,50
776690,Forward,65,93,91,96,20,39,178,600,2,0,62,53,70,false,50,50
776691,Midfielder,73,89,86,91,20,39,35,600,5,0,61,52,70,false,50,50
776700,Defender,75,90,86,93,20,39,61,600,3,0,57,50,70,false,50,50
776701,Forward,64,91,89,93,20,39,161,600,0,0,58,50,70,false,50,50
776702,Midfielder,72,91,89,94,20,39,25,600,1,0,56,50,70,false,50,50
776703,Defender,76,92,87,95,20,39,54,600,2,0,56,50,70,false,50,50
776696,Forward,64,89,87,92,20,39,180,600,0,0,67,58,70,false,50,50
776697,Midfielder,74,90,88,93,20,39,32,600,2,0,67,59,70,false,50,50
776698,Defender,74,89,87,93,20,39,46,600,2,0,65,58,70,false,50,50
776699,Forward,65,91,89,93,20,39,166,600,3,0,65,58,70,false,50,50
776580,Midfielder,74,91,89,94,20,39,32,600,1,0,44,50,70,false,50,50
776581,Defender,76,91,86,94,20,39,56,600,2,0,44,50,70,false,50,50
776582,Forward,62,92,90,95,20,39,180,600,3,0,52,50,70,false,50,50
776583,Midfielder,75,94,92,96,20,39,23,600,2,0,51,50,70,false,50,50
776576,Defender,75,90,86,94,20,39,55,600,1,0,50,50,70,false,50,50
776577,Forward,65,90,88,93,20,39,157,600,1,0,50,50,70,false,50,50
776578,Midfielder,74,91,89,94,20,39,23,600,0,0,47,50,70,false,50,50
776579,Defender,75,92,88,95,20,39,54,600,4,0,47,50,70,false,50,50
776588,Forward,63,91,89,93,20,39,154,600,2,0,47,50,70,false,50,50
776589,Midfielder,74,89,85,92,20,39,33,600,5,0,47,50,70,false,50,50
776590,Defender,73,91,88,94,20,39,46,600,3,0,52,50,70,false,50,50
776591,Forward,65,90,88,93,20,39,150,600,2,0,52,50,70,false,50,50
776584,Midfielder,74,90,88,93,20,39,51,595,4,0,43,50,70,false,50,50
776585,Defender,74,89,86,93,20,39,57,595,3,0,44,50,70,false,50,50
776586,Forward,64,90,88,93,20,39,178,600,3,0,43,50,70,false,50,50
776587,Midfielder,76,94,92,97,20,39,34,600,2,0,43,50,70,false,50,50
776596,Defender,75,92,89,95,20,39,56,599,1,0,52,50,70,false,50,50
776597,Forward,62,87,85,90,20,39,173,598,4,0,52,50,70,false,50,50
776598,Midfielder,73,90,88,93,20,39,23,600,2,0,55,50,70,false,50,50
776599,Defender,75,90,87,94,20,39,61,600,2,0,55,50,70,false,50,50
776592,Forward,65,91,89,93,20,39,177,600,4,0,48,50,70,false,50,50
776593,Midfielder,75,91,88,94,20,39,33,600,2,0,50,50,70,false,50,50
776594,Defender,75,89,87,93,20,39,62,600,3,0,49,50,70,false,50,50
776595,Forward,65,91,89,93,20,39,173,600,3,0,48,50,70,false,50,50
776604,Midfielder,77,94,88,97,20,39,31,598,2,0,43,50,70,false,50,50
776605,Defender,74,89,84,93,20,39,57,598,5,0,43,50,70,false,50,50
776606,Forward,64,91,89,93,20,39,177,599,3,0,47,50,70,false,50,50
776607,Midfielder,74,92,90,94,20,39,28,598,1,0,46,50,70,false,50,50
776600,Defender,73,92,89,96,20,39,63,600,0,0,46,50,70,false,50,50
776601,Forward,64,89,88,92,20,39,175,600,2,0,46,50,70,false,50,50
776602,Midfielder,73,91,89,93,20,39,31,600,5,0,45,50,70,false,50,50
776603,Defender,74,91,88,94,20,39,63,600,1,0,44,50,70,false,50,50
776612,Forward,64,89,87,92,20,39,188,600,1,0,47,50,70,false,50,50
776613,Midfielder,72,90,88,93,20,39,36,600,0,0,47,50,70,false,50,50
776614,Defender,77,93,84,96,20,39,51,599,2,0,48,50,70,false,50,50
776615,Forward,64,91,89,94,20,39,186,600,6,0,48,50,70,false,50,50
776608,Midfielder,73,89,86,92,20,39,35,600,2,0,49,50,70,false,50,50
776609,Defender,73,90,86,93,20,39,55,600,1,0,49,50,70,false,50,50
776610,Forward,64,89,87,92,20,39,170,600,0,0,49,50,70,false,50,50
776611,Midfielder,71,88,86,91,20,39,36,600,0,0,49,50,70,false,50,50
776620,Defender,71,89,86,92,20,39,50,600,3,0,48,50,70,false,50,50
776621,Forward,65,91,89,94,20,39,183,600,3,0,48,50,70,false,50,50
776622,Midfielder,77,94,88,97,20,39,34,600,2,0,53,50,70,false,50,50
776623,Defender,73,89,87,93,20,39,63,600,2,0,51,50,70,false,50,50
776616,Forward,65,92,90,95,20,39,158,600,2,0,50,50,70,false,50,50
776617,Midfielder,76,92,90,95,20,39,40,600,1,0,50,50,70,false,50,50
776618,Defender,76,91,87,94,20,39,54,600,1,0,49,50,70,false,50,50
776619,Forward,64,94,92,96,20,39,149,600,1,0,49,50,70,false,50,50
776628,Midfielder,73,91,89,94,20,39,29,600,3,0,48,50,70,false,50,50
776629,Defender,73,89,86,92,20,39,57,600,0,0,48,50,70,false,50,50
776630,Forward,64,90,88,92,20,39,174,600,3,0,46,50,70,false,50,50
776631,Midfielder,74,90,87,93,20,39,31,600,1,0,46,50,70,false,50,50
776624,Defender,73,90,87,93,20,39,40,600,0,0,49,50,70,false,50,50
776625,Forward,67,94,92,97,20,39,188,600,0,0,49,50,70,false,50,50
776626,Midfielder,74,90,88,93,20,39,37,600,2,0,50,50,70,false,50,50
776627,Defender,75,90,86,93,20,39,63,600,3,0,50,50,70,false,50,50
776636,Forward,66,92,90,95,20,39,169,600,2,0,51,50,70,false,50,50
776637,Midfielder,75,91,87,94,20,39,29,600,4,0,51,50,70,false,50,50
776638,Defender,75,90,87,94,20,39,70,600,3,0,47,50,70,false,50,50
776639,Forward,63,89,87,92,20,39,182,600,1,0,47,50,70,false,50,50
776632,Midfielder,74,90,86,93,20,39,30,600,1,0,51,50,70,false,50,50
776633,Defender,77,93,90,96,20,39,68,600,1,0,51,50,70,false,50,50
776634,Forward,66,92,90,95,20,39,201,600,3,0,50,50,70,false,50,50
776635,Midfielder,77,93,83,96,20,39,38,600,3,0,50,50,70,false,50,50
776516,Defender,73,91,88,95,20,39,54,599,6,0,50,50,70,false,50,50
776517,Forward,62,91,89,94,20,39,170,600,3,0,50,50,70,false,50,50
776518,Midfielder,73,90,88,93,20,39,37,596,1,0,50,50,70,false,50,50
776519,Defender,74,89,83,92,20,39,47,597,1,0,50,50,70,false,50,50
776512,Forward,64,90,88,93,20,39,174,596,3,0,50,50,70,false,50,50
776513,Midfielder,77,94,88,97,20,39,31,595,3,0,50,50,70,false,50,50
776514,Defender,72,92,89,96,20,39,47,600,3,0,50,50,70,false,50,50
776515,Forward,64,89,88,92,20,39,166,600,4,0,50,50,70,false,50,50
776524,Midfielder,71,90,88,92,20,39,30,600,2,0,50,50,70,false,50,50
776525,Defender,75,91,88,94,20,39,43,600,3,0,50,50,70,false,50,50
776526,Forward,64,91,89,94,20,39,173,593,2,0,50,50,70,false,50,50
776527,Midfielder,69,87,85,90,20,39,33,592,4,0,51,50,70,false,50,50
776520,Defender,73,89,87,93,20,39,65,595,3,0,50,50,70,false,50,50
776521,Forward,64,90,88,93,20,39,156,595,3,0,50,50,70,false,50,50
776522,Midfielder,75,92,88,94,20,39,27,587,5,0,50,50,70,false,50,50
776523,Defender,74,89,87,93,20,39,49,587,3,0,50,50,70,false,50,50
776532,Forward,64,91,90,94,20,39,148,597,2,0,45,50,70,false,50,50
776533,Midfielder,76,92,85,95,20,39,34,596,5,0,45,50,70,false,50,50
776534,Defender,74,91,89,95,20,39,51,596,2,0,49,50,70,false,50,50
776535,Forward,66,93,91,95,20,39,176,596,1,0,48,50,70,false,50,50
776528,Midfielder,73,92,90,95,20,39,37,600,1,0,47,50,70,false,50,50
776529,Defender,74,90,87,94,20,39,49,600,3,0,47,50,70,false,50,50
776530,Forward,63,91,89,93,20,39,182,590,3,0,44,50,70,false,50,50
776531,Midfielder,75,91,87,93,20,39,33,591,3,0,44,50,70,false,50,50
776540,Defender,76,91,86,94,20,39,55,600,3,0,48,50,70,false,50,50
776541,Forward,65,91,89,94,20,39,175,600,1,0,48,50,70,false,50,50
776542,Midfielder,75,91,87,94,20,39,32,600,4,0,45,50,70,false,50,50
776543,Defender,73,90,87,94,20,39,53,600,3,0,45,50,70,false,50,50
776536,Forward,63,90,88,93,20,39,161,599,1,0,47,50,70,false,50,50
776537,Midfielder,71,90,88,93,20,39,29,599,8,0,47,50,70,false,50,50
776538,Defender,78,94,90,97,20,39,74,584,1,0,45,50,70,false,50,50
776539,Forward,65,91,89,93,20,39,204,586,3,0,46,50,70,false,50,50
776548,Midfielder,73,89,82,91,20,39,34,598,3,0,54,50,70,false,50,50
776549,Defender,76,91,86,95,20,39,49,600,2,0,57,50,70,false,50,50
776550,Forward,64,91,89,94,20,39,159,600,4,0,61,51,70,false,50,50
776551,Midfielder,76,92,89,95,20,39,34,600,3,0,61,51,70,false,50,50
776544,Defender,75,90,87,94,20,39,72,599,0,0,55,50,70,false,50,50
776545,Forward,67,93,91,96,20,39,204,600,2,0,55,50,70,false,50,50
776546,Midfielder,73,91,89,93,20,39,36,600,2,0,59,50,70,false,50,50
776547,Defender,75,90,87,93,20,39,57,600,2,0,60,50,70,false,50,50
776556,Forward,63,91,89,94,20,39,171,590,5,0,50,50,70,false,50,50
776557,Midfielder,71,89,87,92,20,39,18,592,3,0,50,50,70,false,50,50
776558,Defender,73,91,88,94,20,39,44,598,5,0,50,50,70,false,50,50
776559,Forward,64,91,89,93,20,39,168,598,4,0,50,50,70,false,50,50
776552,Midfielder,73,93,91,96,20,39,29,597,2,0,50,50,70,false,50,50
776553,Defender,73,91,88,94,20,39,46,596,4,0,50,50,70,false,50,50
776554,Forward,63,88,86,91,20,39,161,595,2,0,50,50,70,false,50,50
776555,Midfielder,73,91,89,94,20,39,30,596,5,0,49,50,70,false,50,50
776564,Defender,78,93,87,97,20,39,69,585,3,0,49,50,70,false,50,50
776565,Forward,65,91,89,94,20,39,198,585,5,0,49,50,70,false,50,50
776566,Midfielder,75,91,89,94,20,39,31,597,3,0,56,50,70,false,50,50
776567,Defender,76,92,89,95,20,39,79,597,4,0,56,50,70,false,50,50
776560,Forward,63,91,89,94,20,39,167,595,3,0,54,50,70,false,50,50
776561,Midfielder,75,91,87,94,20,39,32,596,1,0,54,50,70,false,50,50
776562,Defender,77,92,88,95,20,39,69,598,2,0,49,50,70,false,50,50
776563,Forward,62,87,85,90,20,39,174,599,2,0,49,50,70,false,50,50
776572,Midfielder,71,90,88,92,20,39,32,598,3,0,58,50,70,false,50,50
776573,Defender,75,93,90,96,20,39,56,598,2,0,57,50,70,false,50,50
776574,Forward,65,90,88,93,20,39,182,596,3,0,49,50,70,false,50,50
776575,Midfielder,75,91,89,94,20,39,35,596,3,0,50,50,70,false,50,50
776568,Defender,73,88,84,91,20,39,49,592,2,0,52,50,70,false,50,50
776569,Forward,63,91,89,94,20,39,179,592,0,0,53,50,70,false,50,50
776570,Midfielder,72,88,86,91,20,39,28,600,2,0,50,50,70,false,50,50
776571,Defender,74,90,87,93,20,39,73,600,2,0,51,50,70,false,50,50
776452,Forward,64,91,90,94,20,39,152,575,3,0,46,50,70,false,50,50
776453,Midfielder,75,91,87,94,20,39,32,576,2,0,46,50,70,false,50,50
776454,Defender,73,90,87,93,20,39,58,575,2,0,46,50,70,false,50,50
776455,Forward,63,93,91,96,20,39,193,577,3,0,46,50,70,false,50,50
776448,Midfielder,74,90,87,93,20,39,33,576,2,0,45,50,70,false,50,50
776449,Defender,76,92,87,95,20,39,68,577,1,0,45,50,70,false,50,50
776450,Forward,64,90,88,93,20,39,181,577,1,0,46,50,70,false,50,50
776451,Midfielder,73,89,86,92,20,39,38,578,1,0,46,50,70,false,50,50
776460,Defender,75,90,87,94,20,39,55,583,2,0,46,50,70,false,50,50
776461,Forward,64,91,89,94,20,39,174,583,4,0,46,50,70,false,50,50
776462,Midfielder,75,90,86,93,20,39,37,577,3,0,46,50,70,false,50,50
776463,Defender,75,90,87,94,20,39,59,578,4,0,47,50,70,false,50,50
776456,Forward,63,92,90,95,20,39,162,576,1,0,46,50,70,false,50,50
776457,Midfielder,73,88,86,91,20,39,41,577,3,0,46,50,70,false,50,50
776458,Defender,72,88,85,92,20,39,55,578,3,0,45,50,70,false,50,50
776459,Forward,62,92,90,94,20,39,169,577,0,0,45,50,70,false,50,50
776468,Midfielder,73,89,87,92,20,39,30,574,1,0,47,50,70,false,50,50
776469,Defender,72,90,87,93,20,39,53,575,2,0,47,50,70,false,50,50
776470,Forward,66,92,90,95,20,39,199,572,1,0,46,50,70,false,50,50
776471,Midfielder,75,91,85,94,20,39,37,572,2,0,47,50,70,false,50,50
776464,Defender,71,92,89,95,20,39,46,592,3,0,46,50,70,false,50,50
776465,Forward,65,91,90,94,20,39,175,593,3,0,46,50,70,false,50,50
776466,Midfielder,77,94,88,97,20,39,38,568,0,0,45,50,70,false,50,50
776467,Defender,72,89,86,92,20,39,77,567,2,0,46,50,70,false,50,50
776476,Forward,64,90,89,93,20,39,174,581,2,0,46,50,70,false,50,50
776477,Midfielder,74,90,86,93,20,39,26,583,1,0,46,50,70,false,50,50
776478,Defender,75,92,89,95,20,39,52,571,5,0,47,50,70,false,50,50
776479,Forward,64,90,88,93,20,39,177,573,0,0,47,50,70,false,50,50
776472,Midfielder,73,89,86,92,20,39,38,582,1,0,45,50,70,false,50,50
776473,Defender,71,91,88,94,20,39,47,578,2,0,45,50,70,false,50,50
776474,Forward,66,92,90,95,20,39,169,567,1,0,46,50,70,false,50,50
776475,Midfielder,75,91,86,94,20,39,34,567,2,0,46,50,70,false,50,50
776484,Defender,74,89,85,93,20,39,62,600,1,0,58,50,70,false,50,50
776485,Forward,66,92,90,95,20,39,187,600,2,0,57,50,70,false,50,50
776486,Midfielder,74,90,86,92,20,39,39,600,0,0,66,54,70,false,50,50
776487,Defender,73,91,88,94,20,39,63,600,6,0,66,55,70,false,50,50
776480,Forward,64,91,89,94,20,39,174,600,2,0,54,50,70,false,50,50
776481,Midfielder,75,90,83,93,20,39,36,600,3,0,56,50,70,false,50,50
776482,Defender,76,92,89,95,20,39,55,600,0,0,70,55,70,false,50,50
776483,Forward,64,91,89,93,20,39,167,600,0,0,67,53,70,false,50,50
776492,Midfielder,77,94,89,96,20,39,34,600,2,0,51,50,70,false,50,50
776493,Defender,77,92,87,96,20,39,70,600,4,0,51,50,70,false,50,50
776494,Forward,63,93,91,95,20,39,199,600,3,0,67,53,70,false,50,50
776495,Midfielder,75,91,88,94,20,39,31,600,3,0,65,52,70,false,50,50
776488,Defender,74,89,86,93,20,39,46,600,2,0,58,50,70,false,50,50
776489,Forward,64,89,87,92,20,39,163,600,1,0,60,50,70,false,50,50
776490,Midfielder,74,92,90,95,20,39,26,600,2,0,51,50,70,false,50,50
776491,Defender,71,88,85,92,20,39,60,600,3,0,51,50,70,false,50,50
776500,Forward,63,90,88,93,20,39,188,600,0,0,45,50,70,false,50,50
776501,Midfielder,77,93,89,96,20,39,41,600,2,0,44,50,70,false,50,50
776502,Defender,73,90,87,93,20,39,57,600,1,0,57,50,70,false,50,50
776503,Forward,64,90,88,93,20,39,193,600,5,0,56,50,70,false,50,50
776496,Midfielder,73,88,86,91,20,39,35,600,2,0,53,50,70,false,50,50
776497,Defender,74,92,88,95,20,39,48,600,2,0,52,50,70,false,50,50
776498,Forward,64,91,89,94,20,39,190,600,1,0,56,50,70,false,50,50
776499,Midfielder,75,90,85,93,20,39,29,600,1,0,57,50,70,false,50,50
776508,Defender,73,90,87,94,20,39,60,600,1,0,57,50,70,false,50,50
776509,Forward,64,90,88,93,20,39,163,600,0,0,58,50,70,false,50,50
776510,Midfielder,75,91,86,94,20,39,40,600,1,0,51,50,70,false,50,50
776511,Defender,78,94,89,97,20,39,50,600,3,0,50,50,70,false,50,50
776504,Forward,64,90,88,93,20,39,199,600,5,0,52,50,70,false,50,50
776505,Midfielder,75,91,86,93,20,39,38,600,4,0,54,50,70,false,50,50
776506,Defender,74,89,85,93,20,39,64,600,1,0,62,53,70,false,50,50
776507,Forward,64,90,88,93,20,39,194,600,1,0,61,52,70,false,50,50
776388,Midfielder,75,91,87,94,20,39,45,599,1,0,52,50,70,false,50,50
776389,Defender,74,89,86,93,20,39,67,598,2,0,52,50,70,false,50,50
776390,Forward,65,91,89,94,20,39,211,592,5,0,53,50,70,false,50,50
776391,Midfielder,74,90,88,93,20,39,38,593,2,0,53,50,70,false,50,50
776384,Defender,76,93,90,97,20,39,62,598,2,0,50,50,70,false,50,50
776385,Forward,63,90,88,93,20,39,195,595,1,0,51,50,70,false,50,50
776386,Midfielder,70,88,86,91,20,39,47,590,3,0,52,50,70,false,50,50
776387,Defender,74,89,86,93,20,39,53,589,2,0,52,50,70,false,50,50
776396,Forward,65,91,89,94,20,39,209,590,0,0,53,50,70,false,50,50
776397,Midfielder,72,91,89,94,20,39,30,590,2,0,54,50,70,false,50,50
776398,Defender,76,91,88,95,20,39,72,600,1,0,55,50,70,false,50,50
776399,Forward,63,88,87,91,20,39,201,600,1,0,55,50,70,false,50,50
776392,Midfielder,73,93,91,96,20,39,42,588,1,0,53,50,70,false,50,50
776393,Defender,73,90,87,94,20,39,65,589,1,0,53,50,70,false,50,50
776394,Forward,64,89,87,92,20,39,185,599,0,0,53,50,70,false,50,50
776395,Midfielder,74,90,88,93,20,39,35,598,1,0,54,50,70,false,50,50
776404,Defender,75,90,87,94,20,39,58,599,0,0,49,50,70,false,50,50
776405,Forward,63,90,88,93,20,39,188,598,2,0,50,50,70,false,50,50
776406,Midfielder,75,91,86,94,20,39,25,600,3,0,50,50,70,false,50,50
776407,Defender,72,87,84,90,20,39,51,599,0,0,50,50,70,false,50,50
776400,Forward,63,94,92,96,20,39,180,591,2,0,48,50,70,false,50,50
776401,Midfielder,74,90,84,93,20,39,36,591,1,0,48,50,70,false,50,50
776402,Defender,74,89,86,93,20,39,61,594,2,0,49,50,70,false,50,50
776403,Forward,67,93,91,96,20,39,178,594,2,0,50,50,70,false,50,50
776412,Midfielder,75,91,88,94,20,39,28,597,1,0,51,50,70,false,50,50
776413,Defender,74,90,87,93,20,39,50,598,2,0,51,50,70,false,50,50
776414,Forward,66,92,90,95,20,39,187,598,2,0,52,50,70,false,50,50
776415,Midfielder,74,91,89,94,20,39,45,597,3,0,52,50,70,false,50,50
776408,Defender,75,92,88,95,20,39,55,594,3,0,49,50,70,false,50,50
776409,Forward,66,92,90,95,20,39,180,593,2,0,49,50,70,false,50,50
776410,Midfielder,74,90,87,93,20,39,28,593,3,0,51,50,70,false,50,50
776411,Defender,76,91,87,95,20,39,49,593,2,0,51,50,70,false,50,50
776420,Forward,64,91,89,93,20,39,178,597,0,0,57,50,70,false,50,50
776421,Midfielder,74,90,88,93,20,39,29,598,0,0,57,50,70,false,50,50
776422,Defender,75,90,86,94,20,39,62,592,3,0,56,50,70,false,50,50
776423,Forward,64,90,88,93,20,39,185,591,6,0,56,50,70,false,50,50
776416,Midfielder,74,90,87,93,20,39,44,598,2,0,56,50,70,false,50,50
776417,Defender,74,89,85,92,20,39,57,597,2,0,56,50,70,false,50,50
776418,Forward,65,91,89,94,20,39,182,600,0,0,63,51,70,false,50,50
776419,Midfielder,71,90,88,93,20,39,29,600,3,0,63,51,70,false,50,50
776428,Defender,75,93,90,97,20,39,59,595,2,0,56,50,70,false,50,50
776429,Forward,65,90,88,93,20,39,179,594,2,0,56,50,70,false,50,50
776430,Midfielder,74,92,90,94,20,39,30,599,1,0,57,50,70,false,50,50
776431,Defender,75,90,87,94,20,39,54,600,1,0,57,50,70,false,50,50
776424,Forward,67,94,92,97,20,39,172,593,0,0,58,50,70,false,50,50
776425,Midfielder,74,90,88,93,20,39,27,593,3,0,58,50,70,false,50,50
776426,Defender,74,89,87,93,20,39,51,590,0,0,59,50,70,false,50,50
776427,Forward,67,93,91,96,20,39,193,592,0,0,60,50,70,false,50,50
776436,Midfielder,73,90,88,92,20,39,36,600,1,0,57,50,70,false,50,50
776437,Defender,75,92,89,96,20,39,42,600,2,0,56,50,70,false,50,50
776438,Forward,62,87,85,90,20,39,171,600,1,0,55,50,70,false,50,50
776439,Midfielder,74,90,87,93,20,39,26,600,5,0,55,50,70,false,50,50
776432,Defender,74,89,86,93,20,39,50,600,3,0,59,50,70,false,50,50
776433,Forward,64,92,90,95,20,39,144,600,2,0,58,50,70,false,50,50
776434,Midfielder,74,94,92,97,20,39,31,600,6,0,61,51,70,false,50,50
776435,Defender,75,92,89,95,20,39,57,600,3,0,61,51,70,false,50,50
776444,Forward,66,92,90,95,20,39,167,597,2,0,56,50,70,false,50,50
776445,Midfielder,73,88,86,91,20,39,25,599,2,0,57,50,70,false,50,50
776446,Defender,75,90,85,93,20,39,56,597,0,0,54,50,70,false,50,50
776447,Forward,63,90,88,93,20,39,158,596,3,0,54,50,70,false,50,50
776440,Midfielder,74,90,88,93,20,39,25,598,5,0,55,50,70,false,50,50
776441,Defender,77,93,88,96,20,39,56,597,2,0,55,50,70,false,50,50
776442,Forward,66,92,90,94,20,39,171,600,3,0,63,52,70,false,50,50
776443,Midfielder,73,89,87,92,20,39,36,600,2,0,63,52,70,false,50,50
776324,Defender,77,92,86,95,20,39,60,593,5,0,48,50,70,false,50,50
776325,Forward,64,90,88,93,20,39,178,592,4,0,49,50,70,false,50,50
776326,Midfielder,72,90,88,93,20,39,40,597,1,0,49,50,70,false,50,50
776327,Defender,75,90,86,93,20,39,78,594,2,0,49,50,70,false,50,50
776320,Forward,64,91,89,93,20,39,189,588,3,0,47,50,70,false,50,50
776321,Midfielder,76,93,89,95,20,39,32,588,6,0,46,50,70,false,50,50
776322,Defender,76,91,87,94,20,39,61,592,0,0,48,50,70,false,50,50
776323,Forward,63,89,87,92,20,39,186,592,2,0,48,50,70,false,50,50
776332,Midfielder,74,91,89,94,20,39,38,584,1,0,46,50,70,false,50,50
776333,Defender,75,91,88,94,20,39,62,586,2,0,47,50,70,false,50,50
776334,Forward,63,88,86,90,20,39,196,591,0,0,52,50,70,false,50,50
776335,Midfielder,73,90,88,93,20,39,19,590,2,0,52,50,70,false,50,50
776328,Defender,75,90,87,94,20,39,59,593,2,0,48,50,70,false,50,50
776329,Forward,65,91,89,94,20,39,187,592,0,0,48,50,70,false,50,50
776330,Midfielder,74,90,88,93,20,39,35,590,4,0,48,50,70,false,50,50
776331,Defender,73,91,88,94,20,39,60,589,4,0,48,50,70,false,50,50
776340,Forward,64,90,88,93,20,39,197,598,2,0,48,50,70,false,50,50
776341,Midfielder,75,91,87,94,20,39,36,598,4,0,47,50,70,false,50,50
776342,Defender,74,90,87,94,20,39,56,597,2,0,52,50,70,false,50,50
776343,Forward,65,91,89,94,20,39,177,596,1,0,53,50,70,false,50,50
776336,Midfielder,77,94,87,96,20,39,38,592,2,0,47,50,70,false,50,50
776337,Defender,76,92,89,95,20,39,59,592,3,0,47,50,70,false,50,50
776338,Forward,65,91,89,94,20,39,198,592,5,0,49,50,70,false,50,50
776339,Midfielder,74,90,86,93,20,39,31,592,2,0,49,50,70,false,50,50
776348,Defender,72,89,86,93,20,39,63,597,4,0,47,50,70,false,50,50
776349,Forward,67,94,92,97,20,39,202,596,1,0,48,50,70,false,50,50
776350,Midfielder,73,92,90,94,20,39,23,595,3,0,49,50,70,false,50,50
776351,Defender,76,91,87,94,20,39,69,593,2,0,49,50,70,false,50,50
776344,Forward,65,91,89,93,20,39,192,581,5,0,47,50,70,false,50,50
776345,Midfielder,72,87,81,90,20,39,41,581,4,0,47,50,70,false,50,50
776346,Defender,74,89,86,93,20,39,60,586,1,0,48,50,70,false,50,50
776347,Forward,67,94,92,97,20,39,186,586,3,0,48,50,70,false,50,50
776356,Midfielder,74,90,87,92,20,39,32,588,1,0,53,50,70,false,50,50
776357,Defender,69,91,88,94,20,39,38,587,1,0,52,50,70,false,50,50
776358,Forward,63,93,92,96,20,39,155,586,1,0,51,50,70,false,50,50
776359,Midfielder,72,91,89,94,20,39,26,586,2,0,51,50,70,false,50,50
776352,Defender,78,93,88,97,20,39,66,589,1,0,52,50,70,false,50,50
776353,Forward,66,92,90,95,20,39,165,588,1,0,52,50,70,false,50,50
776354,Midfielder,75,91,88,94,20,39,26,592,0,0,57,50,70,false,50,50
776355,Defender,73,90,87,93,20,39,64,590,2,0,57,50,70,false,50,50
776364,Forward,64,90,88,93,20,39,176,586,0,0,49,50,70,false,50,50
776365,Midfielder,74,90,88,93,20,39,46,586,1,0,49,50,70,false,50,50
776366,Defender,74,89,86,93,20,39,51,596,4,0,58,50,70,false,50,50
776367,Forward,67,94,92,96,20,39,171,596,1,0,59,50,70,false,50,50
776360,Midfielder,74,90,87,93,20,39,35,588,4,0,60,50,70,false,50,50
776361,Defender,77,93,90,96,20,39,55,587,0,0,59,50,70,false,50,50
776362,Forward,63,88,86,91,20,39,172,588,2,0,58,50,70,false,50,50
776363,Midfielder,73,89,87,92,20,39,41,588,2,0,58,50,70,false,50,50
776372,Defender,75,92,89,95,20,39,61,589,2,0,50,50,70,false,50,50
