seed,position,intensity,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep,career_output_sum,scouted_avg,offer_seasons,offers_total,offers_wage_avg,offers_wage_max
740816,Forward,High,64,91,89,94,20,39,175,600,6,0,70,60,70,false,50,50,33769,99,12,15,230,290
740817,Midfielder,Low,64,82,79,94,20,39,19,600,1,0,69,60,70,false,50,50,33092,99,10,13,216,299
740818,Midfielder,Medium,64,86,82,93,20,39,31,600,4,0,65,56,70,false,50,50,30619,99,12,20,243,304
740819,Midfielder,High,64,91,86,94,20,39,28,600,3,0,66,57,70,false,50,50,31541,99,12,18,229,308
740828,Defender,Low,64,84,80,97,20,39,38,600,6,0,64,53,70,false,50,50,29536,99,13,19,230,290
740829,Defender,Medium,64,88,84,95,20,39,60,600,0,0,64,53,70,false,50,50,29709,99,11,19,216,276
740830,Defender,High,64,88,85,92,20,39,64,600,2,0,65,55,70,false,50,50,31534,99,8,14,216,290
740831,Forward,Low,63,84,82,96,20,39,153,600,2,0,66,56,70,false,50,50,32272,99,11,16,203,294
740824,Forward,Medium,64,90,88,97,20,39,168,600,2,0,67,57,70,false,50,50,30379,99,14,23,213,310
740825,Forward,High,64,90,88,93,20,39,164,600,2,0,68,57,70,false,50,50,31207,99,10,16,220,282
740826,Midfielder,Low,64,81,78,93,20,39,29,600,3,0,65,56,70,false,50,50,30158,99,13,20,214,290
740827,Midfielder,Medium,64,89,84,96,20,39,20,600,1,0,66,56,70,false,50,50,30773,99,6,9,238,299
740836,Midfielder,High,64,89,87,93,20,39,31,600,2,0,68,54,70,false,50,50,30408,99,11,19,209,289
740837,Defender,Low,64,82,78,94,20,39,47,600,3,0,68,54,70,false,50,50,30656,99,13,22,224,304
740838,Defender,Medium,64,87,84,94,20,39,54,600,3,0,66,54,70,false,50,50,30137,99,10,15,225,297
740839,Defender,High,64,90,86,94,20,39,48,600,3,0,67,54,70,false,50,50,30317,99,13,15,225,285
740832,Forward,Low,64,84,81,95,20,39,143,600,1,0,69,55,70,false,50,50,29989,99,13,20,222,291
740833,Forward,Medium,64,89,87,95,20,39,174,600,3,0,69,55,70,false,50,50,30575,99,8,12,234,291
740834,Forward,High,64,89,87,92,20,39,180,600,4,0,67,53,70,false,50,50,27057,99,8,11,213,277
740835,Midfielder,Low,64,81,78,94,20,39,28,600,1,0,68,53,70,false,50,50,27811,99,11,18,217,290
740844,Midfielder,Medium,64,86,84,93,20,39,37,600,1,0,69,53,70,false,50,50,31581,99,10,15,220,301
740845,Midfielder,High,64,91,86,94,20,39,27,600,2,0,69,53,70,false,50,50,31471,99,12,19,227,296
740846,Defender,Low,64,84,81,97,20,39,46,600,2,0,68,55,70,false,50,50,29854,99,9,17,224,284
740847,Defender,Medium,64,86,83,94,20,39,42,600,1,0,68,55,70,false,50,50,30390,99,12,19,218,302
740840,Defender,High,64,89,86,93,20,39,64,600,2,0,70,54,70,false,50,50,29122,99,9,13,224,296
740841,Forward,Low,63,81,79,92,20,39,180,600,1,0,70,53,70,false,50,50,28395,99,9,16,210,287
740842,Forward,Medium,63,85,83,91,20,39,170,600,1,0,69,54,70,false,50,50,27593,99,14,20,224,285
740843,Forward,High,64,90,89,93,20,39,182,600,2,0,69,54,70,false,50,50,27759,99,13,19,203,308
740852,Midfielder,Low,64,81,78,93,20,39,44,600,2,0,70,54,70,false,50,50,28399,99,7,9,207,272
740853,Midfielder,Medium,64,87,85,94,20,39,21,600,2,0,71,54,70,false,50,50,29118,99,10,16,214,295
740854,Midfielder,High,64,89,85,93,20,39,28,600,4,0,70,54,70,false,50,50,23833,99,11,17,222,294
740855,Defender,Low,64,83,76,96,20,39,44,600,4,0,69,54,70,false,50,50,24197,99,10,14,201,288
740848,Defender,Medium,64,87,84,95,20,39,62,600,1,0,71,56,70,false,50,50,32022,99,9,12,215,292
740849,Defender,High,64,90,87,94,20,39,50,600,4,0,72,55,70,false,50,50,31672,99,8,11,209,267
740850,Forward,Low,64,83,81,94,20,39,176,600,1,0,70,55,70,false,50,50,31556,99,8,14,205,309
740851,Forward,Medium,63,87,85,93,20,39,178,600,3,0,70,55,70,false,50,50,32158,99,12,20,212,291
740860,Forward,High,64,93,91,95,20,39,179,600,1,0,72,55,70,false,50,50,26472,99,9,15,215,302
740861,Midfielder,Low,64,83,78,96,20,39,25,600,2,0,72,55,70,false,50,50,26874,99,12,18,196,285
740862,Midfielder,Medium,64,87,85,94,20,39,34,598,3,0,71,53,70,false,50,50,24912,99,11,17,214,309
740863,Midfielder,High,64,91,86,94,20,39,26,599,2,0,70,53,70,false,50,50,25025,99,12,19,235,291
740856,Defender,Low,64,82,79,95,20,39,52,600,2,0,73,54,70,false,50,50,29771,99,11,18,224,295
740857,Defender,Medium,64,89,85,97,20,39,55,600,1,0,73,54,70,false,50,50,29481,99,15,23,240,300
740858,Defender,High,64,89,86,93,20,39,56,600,4,0,71,55,70,false,50,50,27691,99,12,17,237,297
740859,Forward,Low,64,83,81,94,20,39,163,600,2,0,72,55,70,false,50,50,27992,99,11,18,234,293
740740,Forward,Medium,64,89,87,96,20,39,188,600,3,0,54,50,70,false,50,50,24201,99,9,13,189,294
740741,Forward,High,64,92,90,95,20,39,186,600,1,0,54,50,70,false,50,50,23703,99,11,15,240,298
740742,Midfielder,Low,64,81,78,93,20,39,24,600,4,0,53,50,70,false,50,50,26912,99,10,13,206,287
740743,Midfielder,Medium,64,87,83,94,20,39,31,600,2,0,52,50,70,false,50,50,26703,99,9,12,216,302
740736,Midfielder,High,64,92,91,96,20,39,30,600,0,0,60,50,70,false,50,50,30829,99,8,13,206,275
740737,Defender,Low,64,82,78,94,20,39,69,600,4,0,60,50,70,false,50,50,30667,99,10,14,223,302
740738,Defender,Medium,64,85,79,93,20,39,43,600,2,0,51,50,70,false,50,50,25960,99,11,17,206,285
740739,Defender,High,64,88,85,92,20,39,43,600,1,0,51,50,70,false,50,50,25141,99,7,8,260,305
740748,Forward,Low,61,80,78,91,20,39,143,600,2,0,54,50,70,false,50,50,25935,99,8,10,197,266
740749,Forward,Medium,64,88,86,95,20,39,166,600,1,0,54,50,70,false,50,50,26550,99,10,13,189,217
740750,Forward,High,64,89,87,92,20,39,176,600,4,0,58,50,70,false,50,50,29133,99,7,12,211,290
740751,Midfielder,Low,64,81,78,93,20,39,27,600,2,0,58,50,70,false,50,50,29019,99,11,17,191,276
740744,Midfielder,Medium,64,85,84,92,20,39,40,600,2,0,63,53,70,false,50,50,31079,99,11,21,227,313
740745,Midfielder,High,64,89,87,93,20,39,24,600,2,0,62,52,70,false,50,50,30362,99,9,14,210,276
740746,Defender,Low,64,83,77,96,20,39,44,600,0,0,52,50,70,false,50,50,26067,99,10,16,214,294
740747,Defender,Medium,64,88,85,96,20,39,65,600,1,0,51,50,70,false,50,50,25695,99,11,17,223,286
740756,Defender,High,64,91,87,96,20,39,77,600,3,0,62,51,70,false,50,50,30248,99,7,9,197,255
740757,Forward,Low,64,84,82,96,20,39,141,600,3,0,61,51,70,false,50,50,30017,99,12,18,220,289
740758,Forward,Medium,63,86,84,92,20,39,151,600,1,0,53,50,70,false,50,50,26381,99,10,14,228,299
740759,Forward,High,64,91,90,94,20,39,167,600,2,0,54,50,70,false,50,50,26544,99,13,23,233,306
740752,Midfielder,Low,64,81,79,94,20,39,23,600,5,0,54,50,70,false,50,50,27869,99,11,17,238,302
740753,Midfielder,Medium,64,85,83,92,20,39,32,600,2,0,54,50,70,false,50,50,28181,99,9,12,204,297
740754,Midfielder,High,64,89,87,93,20,39,24,600,5,0,52,50,70,false,50,50,27502,99,12,15,216,306
740755,Defender,Low,64,81,77,94,20,39,52,600,5,0,51,50,70,false,50,50,27318,99,11,16,194,291
740764,Defender,Medium,64,85,81,92,20,39,48,600,3,0,53,50,70,false,50,50,26318,99,12,21,218,299
740765,Defender,High,64,92,90,97,20,39,61,600,0,0,52,50,70,false,50,50,25900,99,10,14,205,275
740766,Forward,Low,64,83,81,94,20,39,169,600,3,0,53,50,70,false,50,50,27127,99,11,18,203,285
740767,Forward,Medium,64,87,85,93,20,39,191,600,1,0,55,50,70,false,50,50,27357,99,11,16,216,280
740760,Forward,High,64,93,91,96,20,39,172,600,4,0,53,50,70,false,50,50,27854,99,7,9,189,273
740761,Midfielder,Low,64,84,81,96,20,39,26,600,3,0,55,50,70,false,50,50,28075,99,5,6,208,293
740762,Midfielder,Medium,64,87,85,94,20,39,22,600,0,0,52,50,70,false,50,50,26397,99,12,19,228,294
740763,Midfielder,High,64,89,87,92,20,39,23,600,4,0,50,50,70,false,50,50,25458,99,8,13,204,276
740772,Defender,Low,64,80,76,93,20,39,42,600,4,0,58,50,70,false,50,50,21539,99,13,18,218,292
740773,Defender,Medium,64,87,84,94,20,39,59,600,4,0,58,50,70,false,50,50,22083,99,10,14,202,282
740774,Defender,High,64,88,85,93,20,39,59,600,0,0,56,50,70,false,50,50,24730,99,12,19,211,298
740775,Forward,Low,64,83,81,94,20,39,151,600,1,0,57,50,70,false,50,50,24718,99,12,17,197,284
740768,Forward,Medium,64,88,86,94,20,39,157,600,4,0,59,50,70,false,50,50,20158,99,13,17,206,291
740769,Forward,High,64,90,88,93,20,39,181,600,3,0,59,50,70,false,50,50,20473,99,11,17,217,295
740770,Midfielder,Low,64,81,78,93,20,39,23,600,2,0,58,50,70,false,50,50,21369,99,10,12,236,279
740771,Midfielder,Medium,64,87,83,94,20,39,27,600,2,0,58,50,70,false,50,50,20488,99,11,18,202,292
740780,Midfielder,High,64,90,88,94,20,39,22,600,1,0,59,50,70,false,50,50,24075,99,10,15,240,306
740781,Defender,Low,64,83,78,96,20,39,71,600,6,0,60,50,70,false,50,50,24889,99,9,13,224,296
740782,Defender,Medium,64,85,82,93,20,39,54,600,3,0,58,50,70,false,50,50,22852,99,10,14,202,272
740783,Defender,High,64,90,87,94,20,39,72,600,5,0,58,50,70,false,50,50,22758,99,11,19,209,282
740776,Forward,Low,64,83,81,94,20,39,169,600,2,0,60,50,70,false,50,50,19631,99,9,14,219,306
740777,Forward,Medium,64,90,88,97,20,39,197,600,1,0,60,50,70,false,50,50,19874,99,11,16,185,270
740778,Forward,High,64,91,89,93,20,39,167,598,4,0,59,50,70,false,50,50,19626,99,10,15,213,294
740779,Midfielder,Low,64,81,78,93,20,39,31,599,2,0,59,50,70,false,50,50,20186,99,12,18,219,316
740788,Midfielder,Medium,64,85,83,92,20,39,25,600,1,0,52,50,70,false,50,50,21930,99,10,14,206,293
740789,Midfielder,High,64,90,82,93,20,39,28,600,0,0,51,50,70,false,50,50,20789,99,9,12,218,291
740790,Defender,Low,64,82,77,94,20,39,52,600,0,0,52,50,70,false,50,50,20169,99,13,22,207,295
740791,Defender,Medium,64,88,85,95,20,39,46,600,4,0,51,50,70,false,50,50,19994,99,9,17,202,273
740784,Defender,High,64,88,86,93,20,39,54,600,0,0,53,50,70,false,50,50,23449,99,11,16,211,279
740785,Forward,Low,64,83,81,94,20,39,159,600,4,0,53,50,70,false,50,50,23063,99,11,19,200,264
740786,Forward,Medium,64,88,86,94,20,39,162,600,1,0,55,50,70,false,50,50,26953,99,9,15,204,279
740787,Forward,High,63,90,88,93,20,39,167,600,2,0,55,50,70,false,50,50,25966,99,13,21,200,286
740796,Midfielder,Low,64,82,80,94,20,39,23,600,2,0,52,50,70,false,50,50,19706,99,12,16,233,307
740797,Midfielder,Medium,64,86,84,93,20,39,27,600,3,0,50,50,70,false,50,50,19241,99,12,17,207,304
740798,Midfielder,High,64,92,90,95,20,39,39,597,4,0,52,50,70,false,50,50,17312,99,11,18,205,283
740799,Defender,Low,64,82,78,94,20,39,64,596,2,0,52,50,70,false,50,50,17003,99,10,12,234,314
740792,Defender,Medium,64,87,84,95,20,39,64,600,4,0,54,50,70,false,50,50,24336,99,13,20,215,300
740793,Defender,High,64,88,83,92,20,39,70,600,0,0,55,50,70,false,50,50,24283,99,11,14,211,295
740794,Forward,Low,64,85,82,96,20,39,176,600,2,0,55,50,70,false,50,50,23437,99,10,16,212,295
740795,Forward,Medium,64,90,88,96,20,39,163,600,4,0,55,50,70,false,50,50,23655,99,13,20,219,293
740676,Forward,High,64,94,92,97,20,39,207,579,8,0,48,50,70,false,50,50,13678,98,11,15,226,290
740677,Midfielder,Low,64,83,80,95,20,39,32,580,5,0,48,50,70,false,50,50,13530,98,10,14,221,313
740678,Midfielder,Medium,64,88,86,95,20,39,27,571,3,0,49,50,70,false,50,50,14274,98,10,15,206,288
740679,Midfielder,High,64,90,85,93,20,39,28,569,0,0,48,50,70,false,50,50,14173,98,10,15,232,299
740672,Defender,Low,64,80,77,93,20,39,54,564,3,0,48,50,70,false,50,50,11823,97,11,17,236,307
740673,Defender,Medium,64,89,86,97,20,39,50,563,2,0,48,50,70,false,50,50,11675,97,12,19,230,299
740674,Defender,High,64,89,86,93,20,39,47,566,1,0,49,50,70,false,50,50,12436,99,11,17,193,284
740675,Forward,Low,63,79,77,90,20,39,147,567,3,0,49,50,70,false,50,50,12226,99,10,15,218,293
740684,Forward,Medium,64,87,85,93,20,39,183,568,3,0,48,50,70,false,50,50,13097,97,7,11,213,281
740685,Forward,High,64,90,88,93,20,39,170,570,4,0,48,50,70,false,50,50,13473,96,12,20,210,299
740686,Midfielder,Low,64,84,78,96,20,39,31,571,1,0,50,50,70,false,50,50,13748,98,13,17,223,287
740687,Midfielder,Medium,64,86,84,93,20,39,36,572,4,0,50,50,70,false,50,50,13877,98,12,19,210,288
740680,Midfielder,High,64,90,88,94,20,39,37,569,2,0,49,50,70,false,50,50,13512,97,8,13,204,287
740681,Defender,Low,64,82,78,95,20,39,42,568,2,0,49,50,70,false,50,50,13422,96,8,9,227,288
740682,Defender,Medium,64,86,81,93,20,39,56,563,0,0,49,50,70,false,50,50,11944,97,12,18,217,288
740683,Defender,High,64,90,87,94,20,39,59,563,1,0,49,50,70,false,50,50,11992,97,10,13,224,277
740692,Forward,Low,64,82,80,93,20,39,162,574,4,0,48,50,70,false,50,50,13096,99,10,15,226,297
740693,Forward,Medium,62,86,84,93,20,39,170,574,1,0,48,50,70,false,50,50,12669,98,8,12,181,265
740694,Forward,High,63,90,88,93,20,39,177,572,2,0,48,50,70,false,50,50,12455,99,8,13,220,303
740695,Midfielder,Low,64,81,78,93,20,39,24,572,2,0,48,50,70,false,50,50,12220,98,9,12,216,314
740688,Midfielder,Medium,64,90,84,97,20,39,30,565,3,0,49,50,70,false,50,50,11898,98,6,8,233,299
740689,Midfielder,High,64,89,87,93,20,39,29,566,5,0,50,50,70,false,50,50,12045,97,11,18,213,298
740690,Defender,Low,64,82,79,95,20,39,64,572,4,0,48,50,70,false,50,50,12097,99,6,8,244,297
740691,Defender,Medium,64,87,84,95,20,39,49,570,1,0,48,50,70,false,50,50,11608,99,8,11,194,272
740700,Defender,High,64,90,86,94,20,39,64,569,2,0,48,50,70,false,50,50,11463,99,9,11,205,290
740701,Forward,Low,62,85,83,96,20,39,163,568,4,0,48,50,70,false,50,50,11062,98,8,11,202,260
740702,Forward,Medium,64,88,86,94,20,39,171,572,0,0,48,50,70,false,50,50,11733,99,10,15,215,264
740703,Forward,High,64,92,90,95,20,39,176,573,2,0,48,50,70,false,50,50,11863,98,10,15,189,258
740696,Midfielder,Low,64,79,76,90,20,39,29,573,2,0,49,50,70,false,50,50,13072,99,9,13,202,286
740697,Midfielder,Medium,64,87,85,94,20,39,19,572,2,0,48,50,70,false,50,50,12638,98,11,16,185,264
740698,Midfielder,High,64,91,87,95,20,39,28,566,1,0,49,50,70,false,50,50,11943,99,8,13,218,280
740699,Defender,Low,64,80,77,93,20,39,61,568,1,0,49,50,70,false,50,50,11939,99,6,9,199,259
740708,Defender,Medium,64,88,82,96,20,39,53,590,4,0,50,50,70,false,50,50,17557,99,12,18,217,285
740709,Defender,High,64,92,90,96,20,39,63,590,1,0,51,50,70,false,50,50,17513,99,10,14,213,292
740710,Forward,Low,64,83,81,95,20,39,158,594,4,0,48,50,70,false,50,50,18300,99,8,12,206,282
740711,Forward,Medium,64,88,86,94,20,39,184,594,3,0,48,50,70,false,50,50,18076,99,8,13,214,287
740704,Forward,High,64,90,88,93,20,39,188,600,1,0,47,50,70,false,50,50,20178,99,8,13,211,299
740705,Midfielder,Low,64,82,80,94,20,39,29,600,3,0,47,50,70,false,50,50,19790,99,14,21,226,294
740706,Midfielder,Medium,64,90,86,97,20,39,32,597,4,0,51,50,70,false,50,50,19578,99,10,16,201,285
740707,Midfielder,High,64,89,88,93,20,39,32,599,1,0,50,50,70,false,50,50,19769,99,12,16,222,279
740716,Defender,Low,64,83,80,96,20,39,53,593,3,0,48,50,70,false,50,50,16866,99,10,16,214,284
740717,Defender,Medium,64,89,86,97,20,39,53,596,2,0,47,50,70,false,50,50,17230,99,14,20,230,310
740718,Defender,High,64,89,86,93,20,39,69,592,4,0,51,50,70,false,50,50,18582,99,8,13,221,289
740719,Forward,Low,63,83,81,94,20,39,150,593,5,0,52,50,70,false,50,50,18276,99,8,14,208,308
740712,Forward,Medium,63,85,83,91,20,39,152,590,3,0,48,50,70,false,50,50,16365,99,10,12,242,307
740713,Forward,High,64,92,91,96,20,39,172,591,0,0,49,50,70,false,50,50,16135,99,10,17,237,313
740714,Midfielder,Low,64,82,77,94,20,39,28,587,4,0,47,50,70,false,50,50,16587,99,11,16,232,307
740715,Midfielder,Medium,64,87,83,94,20,39,33,588,1,0,47,50,70,false,50,50,16166,99,12,18,230,302
740724,Midfielder,High,64,90,87,93,20,39,34,600,3,0,49,50,70,false,50,50,20981,99,11,16,207,280
740725,Defender,Low,64,81,77,93,20,39,56,600,4,0,49,50,70,false,50,50,22021,99,12,16,203,289
740726,Defender,Medium,64,85,82,93,20,39,64,595,3,0,47,50,70,false,50,50,17438,99,10,14,218,284
740727,Defender,High,64,89,87,94,20,39,58,596,2,0,47,50,70,false,50,50,17359,99,9,13,201,295
740720,Forward,Low,64,82,79,93,20,39,165,591,5,0,50,50,70,false,50,50,18124,99,8,12,181,253
740721,Forward,Medium,64,87,85,93,20,39,183,591,1,0,50,50,70,false,50,50,17703,99,12,17,228,294
740722,Forward,High,62,88,86,91,20,39,182,594,2,0,48,50,70,false,50,50,19590,99,10,15,218,288
740723,Midfielder,Low,64,81,78,93,20,39,26,594,2,0,48,50,70,false,50,50,19803,99,10,19,220,293
740732,Midfielder,Medium,64,89,87,96,20,39,36,600,4,0,49,50,70,false,50,50,20147,99,10,16,213,307
740733,Midfielder,High,64,90,82,94,20,39,32,600,3,0,49,50,70,false,50,50,19951,99,9,14,221,292
740734,Defender,Low,64,81,78,94,20,39,56,597,2,0,48,50,70,false,50,50,19106,99,12,20,225,300
740735,Defender,Medium,64,85,82,93,20,39,54,598,2,0,48,50,70,false,50,50,18858,99,12,18,216,283
740728,Defender,High,64,90,87,94,20,39,60,587,3,0,47,50,70,false,50,50,15980,99,11,16,219,284
740729,Forward,Low,64,82,80,93,20,39,175,587,3,0,47,50,70,false,50,50,16010,99,10,17,214,302
740730,Forward,Medium,64,88,87,95,20,39,186,596,2,0,50,50,70,false,50,50,18377,99,11,15,195,273
740731,Forward,High,64,93,92,97,20,39,179,597,2,0,49,50,70,false,50,50,18276,99,10,14,212,298
740612,Midfielder,Low,64,83,81,96,20,39,29,597,4,0,55,50,70,false,50,50,18121,99,11,17,221,313
740613,Midfielder,Medium,64,87,85,94,20,39,37,596,4,0,55,50,70,false,50,50,17886,99,11,18,226,296
740614,Midfielder,High,64,89,87,93,20,39,29,580,2,0,50,50,70,false,50,50,15050,99,11,17,220,306
740615,Defender,Low,64,83,80,96,20,39,51,579,4,0,50,50,70,false,50,50,14454,99,10,17,203,277
740608,Defender,Medium,64,88,85,96,20,39,57,585,3,0,50,50,70,false,50,50,15535,99,8,15,201,297
740609,Defender,High,64,89,87,94,20,39,60,584,2,0,50,50,70,false,50,50,15324,99,7,12,217,301
740610,Forward,Low,63,84,82,96,20,39,141,579,2,0,51,50,70,false,50,50,14103,99,11,17,219,288
740611,Forward,Medium,62,86,84,92,20,39,153,579,4,0,51,50,70,false,50,50,13967,99,12,16,222,282
740620,Forward,High,64,90,88,93,20,39,177,580,0,0,50,50,70,false,50,50,13449,97,8,14,227,286
740621,Midfielder,Low,64,81,79,94,20,39,31,580,1,0,50,50,70,false,50,50,13666,98,13,21,210,276
740622,Midfielder,Medium,64,86,85,93,20,39,39,594,2,0,53,50,70,false,50,50,18028,99,9,14,227,291
740623,Midfielder,High,64,89,88,93,20,39,39,593,3,0,52,50,70,false,50,50,17223,99,10,14,186,286
740616,Defender,Low,64,81,76,93,20,39,53,589,6,0,54,50,70,false,50,50,16896,99,9,14,226,284
740617,Defender,Medium,64,86,83,94,20,39,52,588,1,0,54,50,70,false,50,50,16320,99,11,16,216,280
740618,Defender,High,64,92,89,96,20,39,60,576,3,0,50,50,70,false,50,50,13432,99,9,14,209,289
740619,Forward,Low,64,82,80,93,20,39,150,575,0,0,49,50,70,false,50,50,13259,99,9,16,217,275
740628,Forward,Medium,63,87,85,93,20,39,166,577,2,0,52,50,70,false,50,50,13157,99,12,20,207,298
740629,Forward,High,64,90,88,93,20,39,184,579,4,0,52,50,70,false,50,50,13247,99,9,14,214,305
740630,Midfielder,Low,64,82,80,94,20,39,28,588,1,0,50,50,70,false,50,50,14883,99,12,18,209,286
740631,Midfielder,Medium,64,86,83,93,20,39,27,588,2,0,49,50,70,false,50,50,14783,99,11,16,226,303
740624,Midfielder,High,64,90,88,94,20,39,36,588,1,0,52,50,70,false,50,50,16209,99,13,20,237,310
740625,Defender,Low,64,84,80,97,20,39,63,588,1,0,52,50,70,false,50,50,16052,98,10,16,218,295
740626,Defender,Medium,64,87,84,95,20,39,51,590,1,0,53,50,70,false,50,50,16647,99,8,12,234,304
740627,Defender,High,64,89,87,94,20,39,76,590,3,0,53,50,70,false,50,50,16303,99,10,14,217,289
740636,Forward,Low,64,83,81,94,20,39,168,583,3,0,53,50,70,false,50,50,14471,98,8,15,230,289
740637,Forward,Medium,64,86,84,92,20,39,186,584,1,0,53,50,70,false,50,50,14493,98,10,15,202,295
740638,Forward,High,64,91,89,94,20,39,193,588,2,0,53,50,70,false,50,50,15285,99,8,12,214,298
740639,Midfielder,Low,64,83,81,96,20,39,40,589,1,0,53,50,70,false,50,50,15471,99,9,15,206,274
740632,Midfielder,Medium,64,86,83,93,20,39,22,598,3,0,53,50,70,false,50,50,18588,99,12,18,225,286
740633,Midfielder,High,64,91,89,94,20,39,35,599,2,0,54,50,70,false,50,50,19140,99,13,22,228,300
740634,Defender,Low,64,82,78,94,20,39,47,583,2,0,55,50,70,false,50,50,14479,99,11,18,219,278
740635,Defender,Medium,64,86,82,94,20,39,51,583,1,0,55,50,70,false,50,50,14610,99,11,19,206,283
740644,Defender,High,64,89,86,93,20,39,43,600,0,0,56,50,70,false,50,50,21499,99,11,16,205,309
740645,Forward,Low,63,83,81,94,20,39,156,600,2,0,56,50,70,false,50,50,21381,99,8,10,195,283
740646,Forward,Medium,64,90,88,96,20,39,185,600,1,0,47,50,70,false,50,50,19440,99,11,15,205,272
740647,Forward,High,64,93,91,96,20,39,181,600,2,0,47,50,70,false,50,50,19060,99,6,9,203,274
740640,Midfielder,Low,64,84,82,97,20,39,30,600,2,0,47,50,70,false,50,50,20276,99,12,17,235,296
740641,Midfielder,Medium,64,87,85,93,20,39,25,600,2,0,47,50,70,false,50,50,20110,99,11,18,214,293
740642,Midfielder,High,64,90,88,94,20,39,30,600,6,0,51,50,70,false,50,50,23396,99,7,11,223,286
740643,Defender,Low,64,81,77,93,20,39,48,600,2,0,51,50,70,false,50,50,23309,99,10,15,218,309
740652,Defender,Medium,64,89,85,97,20,39,67,600,3,0,48,50,70,false,50,50,19146,99,11,13,217,306
740653,Defender,High,64,91,88,95,20,39,53,600,1,0,48,50,70,false,50,50,18891,99,11,17,214,299
740654,Forward,Low,64,82,80,93,20,39,160,600,1,0,53,50,70,false,50,50,21858,99,11,17,224,302
740655,Forward,Medium,64,87,85,93,20,39,223,600,4,0,53,50,70,false,50,50,21922,99,10,15,232,304
740648,Forward,High,64,91,89,94,20,39,176,600,2,0,48,50,70,false,50,50,18273,99,9,12,221,295
740649,Midfielder,Low,64,83,77,95,20,39,31,600,3,0,48,50,70,false,50,50,18146,99,7,11,210,269
740650,Midfielder,Medium,64,86,84,93,20,39,26,600,1,0,47,50,70,false,50,50,18643,99,10,16,211,294
740651,Midfielder,High,64,91,87,94,20,39,29,600,4,0,47,50,70,false,50,50,19093,99,9,14,238,310
740660,Defender,Low,64,81,78,93,20,39,61,600,2,0,51,50,70,false,50,50,22221,99,9,12,233,289
740661,Defender,Medium,64,88,84,96,20,39,53,600,2,0,51,50,70,false,50,50,21772,99,11,16,208,280
740662,Defender,High,64,92,90,97,20,39,48,600,3,0,50,50,70,false,50,50,19790,99,8,12,231,283
740663,Forward,Low,64,84,82,95,20,39,149,600,0,0,50,50,70,false,50,50,19115,99,10,17,206,297
740656,Forward,Medium,64,89,87,95,20,39,180,600,1,0,53,50,70,false,50,50,20457,99,9,13,213,282
740657,Forward,High,63,90,89,93,20,39,169,600,2,0,54,50,70,false,50,50,20846,99,10,16,221,287
740658,Midfielder,Low,64,81,78,93,20,39,31,600,2,0,58,50,70,false,50,50,22272,99,11,15,209,275
740659,Midfielder,Medium,64,87,84,94,20,39,35,600,3,0,57,50,70,false,50,50,21593,99,11,17,196,300
