seed,position,intensity,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep,career_output_sum
701648,Midfielder,Medium,64,87,84,94,20,39,16,590,3,0,55,50,70,false,50,50,16925
701649,Midfielder,High,64,91,89,94,20,39,25,592,3,0,56,50,70,false,50,50,17015
701650,Defender,Low,64,84,80,96,20,39,60,583,1,0,57,50,70,false,50,50,16736
701651,Defender,Medium,64,86,82,93,20,39,63,584,1,0,57,50,70,false,50,50,16848
701660,Defender,High,64,91,88,95,20,39,60,597,4,0,54,50,70,false,50,50,20265
701661,Forward,Low,64,84,81,95,20,39,155,597,1,0,54,50,70,false,50,50,20114
701662,Forward,Medium,63,86,84,92,20,39,169,596,3,0,57,50,70,false,50,50,21250
701663,Forward,High,64,90,88,93,20,39,168,594,1,0,57,50,70,false,50,50,20592
701656,Midfielder,Low,64,80,78,92,20,39,41,600,2,0,54,50,70,false,50,50,21099
701657,Midfielder,Medium,64,85,83,92,20,39,27,600,3,0,54,50,70,false,50,50,20892
701658,Midfielder,High,64,90,89,94,20,39,27,600,2,0,58,50,70,false,50,50,22111
701659,Defender,Low,64,81,78,94,20,39,67,599,2,0,58,50,70,false,50,50,22131
701668,Defender,Medium,64,87,84,94,20,39,59,598,1,0,64,52,70,false,50,50,25186
701669,Defender,High,64,90,87,94,20,39,56,600,2,0,63,52,70,false,50,50,25621
701670,Forward,Low,64,82,79,93,20,39,140,591,1,0,63,52,70,false,50,50,23502
701671,Forward,Medium,63,84,82,90,20,39,198,591,5,0,63,52,70,false,50,50,23593
701664,Forward,High,64,93,92,96,20,39,171,600,3,0,62,51,70,false,50,50,24503
701665,Midfielder,Low,64,81,78,93,20,39,25,600,2,0,63,51,70,false,50,50,24446
701666,Midfielder,Medium,64,87,85,93,20,39,24,597,2,0,62,51,70,false,50,50,23067
701667,Midfielder,High,64,90,88,94,20,39,29,599,3,0,62,52,70,false,50,50,24064
701676,Defender,Low,64,84,80,96,20,39,58,597,0,0,59,50,70,false,50,50,24937
701677,Defender,Medium,64,87,84,94,20,39,52,600,0,0,60,50,70,false,50,50,25920
701678,Defender,High,64,90,88,95,20,39,56,597,1,0,61,52,70,false,50,50,27503
701679,Forward,Low,64,83,81,94,20,39,171,596,5,0,61,51,70,false,50,50,27349
701672,Forward,Medium,64,87,85,93,20,39,172,600,0,0,62,53,70,false,50,50,27650
701673,Forward,High,64,91,89,93,20,39,152,600,1,0,62,53,70,false,50,50,28136
701674,Midfielder,Low,64,84,82,97,20,39,26,600,1,0,59,50,70,false,50,50,26329
701675,Midfielder,Medium,64,86,84,93,20,39,33,600,2,0,59,50,70,false,50,50,26424
701684,Midfielder,High,64,90,87,93,20,39,30,592,3,0,61,51,70,false,50,50,24251
701685,Defender,Low,64,83,80,96,20,39,43,592,3,0,61,51,70,false,50,50,24081
701686,Defender,Medium,64,86,83,94,20,39,52,581,1,0,60,50,70,false,50,50,18355
701687,Defender,High,64,92,87,96,20,39,74,582,7,0,60,50,70,false,50,50,18724
701680,Forward,Low,64,83,80,94,20,39,159,596,1,0,60,50,70,false,50,50,24567
701681,Forward,Medium,64,87,85,93,20,39,163,598,2,0,60,50,70,false,50,50,25220
701682,Forward,High,64,91,89,94,20,39,177,593,3,0,62,51,70,false,50,50,24317
701683,Midfielder,Low,64,84,73,96,20,39,23,593,4,0,62,51,70,false,50,50,24384
701692,Midfielder,Medium,64,86,84,93,20,39,32,598,0,0,57,50,70,false,50,50,22737
701693,Midfielder,High,64,92,89,96,20,39,28,599,2,0,58,50,70,false,50,50,23261
701694,Defender,Low,64,82,78,94,20,39,44,596,0,0,59,50,70,false,50,50,24364
701695,Defender,Medium,64,89,86,96,20,39,52,596,4,0,58,50,70,false,50,50,23891
701688,Defender,High,64,89,86,93,20,39,61,595,1,0,56,50,70,false,50,50,23090
701689,Forward,Low,64,82,80,93,20,39,148,596,5,0,56,50,70,false,50,50,23676
701690,Forward,Medium,64,87,85,93,20,39,200,598,4,0,62,52,70,false,50,50,27852
701691,Forward,High,64,90,88,93,20,39,193,597,3,0,62,52,70,false,50,50,27723
701572,Midfielder,Low,64,81,76,92,20,39,29,582,1,0,49,50,70,false,50,50,13122
701573,Midfielder,Medium,64,85,83,92,20,39,24,583,1,0,49,50,70,false,50,50,13094
701574,Midfielder,High,64,89,87,93,20,39,24,584,4,0,48,50,70,false,50,50,12883
701575,Defender,Low,64,82,79,95,20,39,50,582,3,0,48,50,70,false,50,50,12472
701568,Defender,Medium,64,86,83,94,20,39,67,584,4,0,49,50,70,false,50,50,12679
701569,Defender,High,64,91,88,95,20,39,48,584,1,0,49,50,70,false,50,50,12871
701570,Forward,Low,64,82,80,93,20,39,160,590,2,0,49,50,70,false,50,50,13612
701571,Forward,Medium,64,88,86,94,20,39,162,589,4,0,49,50,70,false,50,50,13212
701580,Forward,High,63,88,86,91,20,39,162,579,3,0,50,50,70,false,50,50,12743
701581,Midfielder,Low,64,83,79,95,20,39,30,578,5,0,50,50,70,false,50,50,12679
701582,Midfielder,Medium,64,84,81,91,20,39,21,581,3,0,50,50,70,false,50,50,12637
701583,Midfielder,High,64,90,86,93,20,39,17,580,2,0,50,50,70,false,50,50,12174
701576,Defender,Low,64,81,76,94,20,39,56,580,3,0,51,50,70,false,50,50,12577
701577,Defender,Medium,64,88,85,96,20,39,47,581,1,0,51,50,70,false,50,50,12566
701578,Defender,High,64,89,86,93,20,39,60,578,2,0,51,50,70,false,50,50,13583
701579,Forward,Low,62,80,78,91,20,39,141,578,3,0,51,50,70,false,50,50,13662
701588,Forward,Medium,64,88,86,94,20,39,170,580,2,0,49,50,70,false,50,50,13214
701589,Forward,High,64,93,91,96,20,39,195,579,4,0,49,50,70,false,50,50,12953
701590,Midfielder,Low,64,82,77,94,20,39,23,584,3,0,48,50,70,false,50,50,11722
701591,Midfielder,Medium,64,87,85,94,20,39,27,584,5,0,48,50,70,false,50,50,12208
701584,Midfielder,High,64,90,88,94,20,39,29,579,1,0,49,50,70,false,50,50,11971
701585,Defender,Low,64,83,80,96,20,39,50,580,4,0,49,50,70,false,50,50,11746
701586,Defender,Medium,64,87,84,95,20,39,54,574,3,0,51,50,70,false,50,50,12511
701587,Defender,High,64,89,87,93,20,39,68,575,4,0,51,50,70,false,50,50,12614
701596,Forward,Low,64,82,80,93,20,39,162,587,2,0,50,50,70,false,50,50,13887
701597,Forward,Medium,63,84,82,90,20,39,145,588,1,0,50,50,70,false,50,50,14039
701598,Forward,High,64,90,88,93,20,39,202,587,3,0,49,50,70,false,50,50,14135
701599,Midfielder,Low,64,80,78,92,20,39,39,586,2,0,49,50,70,false,50,50,13965
701592,Midfielder,Medium,64,86,84,93,20,39,30,597,2,0,51,50,70,false,50,50,15962
701593,Midfielder,High,64,93,91,96,20,39,37,597,2,0,51,50,70,false,50,50,15866
701594,Defender,Low,64,82,79,95,20,39,52,590,2,0,51,50,70,false,50,50,15161
701595,Defender,Medium,64,86,83,94,20,39,44,590,3,0,51,50,70,false,50,50,14928
701604,Defender,High,64,89,86,93,20,39,46,583,2,0,55,50,70,false,50,50,16116
701605,Forward,Low,63,82,80,93,20,39,150,581,1,0,55,50,70,false,50,50,15908
701606,Forward,Medium,64,86,85,93,20,39,149,584,0,0,53,50,70,false,50,50,14969
701607,Forward,High,62,94,92,96,20,39,173,583,2,0,52,50,70,false,50,50,14582
701600,Midfielder,Low,64,81,79,94,20,39,27,579,3,0,51,50,70,false,50,50,13700
701601,Midfielder,Medium,64,86,84,93,20,39,34,577,2,0,51,50,70,false,50,50,13418
701602,Midfielder,High,64,91,90,95,20,39,29,578,1,0,52,50,70,false,50,50,16020
701603,Defender,Low,64,81,77,94,20,39,42,579,2,0,52,50,70,false,50,50,16500
701612,Defender,Medium,64,87,84,95,20,39,63,576,5,0,53,50,70,false,50,50,14804
701613,Defender,High,64,89,87,94,20,39,46,577,4,0,53,50,70,false,50,50,14709
701614,Forward,Low,64,83,81,95,20,39,163,581,5,0,53,50,70,false,50,50,16821
701615,Forward,Medium,64,86,84,92,20,39,154,583,2,0,53,50,70,false,50,50,17193
701608,Forward,High,64,93,91,96,20,39,200,582,5,0,53,50,70,false,50,50,17452
701609,Midfielder,Low,64,83,78,96,20,39,31,583,3,0,53,50,70,false,50,50,17626
701610,Midfielder,Medium,64,88,83,95,20,39,23,585,0,0,52,50,70,false,50,50,17121
701611,Midfielder,High,64,89,85,93,20,39,23,585,2,0,52,50,70,false,50,50,17152
701620,Defender,Low,64,84,80,97,20,39,59,573,2,0,52,50,70,false,50,50,14765
701621,Defender,Medium,64,85,82,93,20,39,66,573,4,0,53,50,70,false,50,50,14695
701622,Defender,High,64,89,87,94,20,39,43,572,2,0,52,50,70,false,50,50,14984
701623,Forward,Low,63,81,79,92,20,39,141,570,2,0,52,50,70,false,50,50,14657
701616,Forward,Medium,64,88,87,95,20,39,174,580,1,0,52,50,70,false,50,50,15215
701617,Forward,High,63,93,92,96,20,39,156,579,2,0,52,50,70,false,50,50,14960
701618,Midfielder,Low,64,83,80,96,20,39,30,578,4,0,56,50,70,false,50,50,18766
701619,Midfielder,Medium,64,85,83,91,20,39,29,578,0,0,56,50,70,false,50,50,19086
701628,Midfielder,High,64,91,89,94,20,39,23,581,0,0,52,50,70,false,50,50,15151
701629,Defender,Low,64,80,76,93,20,39,51,580,2,0,53,50,70,false,50,50,15240
701630,Defender,Medium,64,87,84,94,20,39,50,582,4,0,53,50,70,false,50,50,15881
701631,Defender,High,64,89,87,94,20,39,39,581,0,0,53,50,70,false,50,50,15538
701624,Forward,Low,63,80,78,91,20,39,139,581,2,0,55,50,70,false,50,50,17179
701625,Forward,Medium,64,87,85,93,20,39,168,581,1,0,55,50,70,false,50,50,17031
701626,Forward,High,63,90,89,93,20,39,172,569,4,0,55,50,70,false,50,50,14755
701627,Midfielder,Low,64,81,79,93,20,39,21,568,0,0,55,50,70,false,50,50,14694
701508,Midfielder,Medium,64,86,84,93,20,39,30,557,2,0,44,50,70,false,50,50,10719
701509,Midfielder,High,64,88,85,91,20,39,36,557,4,0,44,50,70,false,50,50,10671
701510,Defender,Low,64,84,80,97,20,39,48,556,2,0,43,50,70,false,50,50,10467
701511,Defender,Medium,64,88,85,95,20,39,48,558,5,0,43,50,70,false,50,50,10415
701504,Defender,High,64,88,86,93,20,39,49,565,2,0,43,50,70,false,50,50,10552
701505,Forward,Low,62,79,77,90,20,39,181,563,1,0,43,50,70,false,50,50,10483
701506,Forward,Medium,64,86,85,93,20,39,192,562,6,0,43,50,70,false,50,50,11387
701507,Forward,High,63,88,87,91,20,39,179,564,3,0,43,50,70,false,50,50,11738
701516,Midfielder,Low,64,82,78,94,20,39,21,557,1,0,46,50,70,false,50,50,11468
701517,Midfielder,Medium,64,87,85,94,20,39,28,558,4,0,46,50,70,false,50,50,11608
701518,Midfielder,High,64,89,87,92,20,39,40,560,3,0,45,50,70,false,50,50,11713
701519,Defender,Low,64,80,77,93,20,39,40,559,3,0,45,50,70,false,50,50,11839
701512,Defender,Medium,64,87,84,94,20,39,65,566,2,0,45,50,70,false,50,50,12985
701513,Defender,High,64,89,86,93,20,39,69,564,1,0,45,50,70,false,50,50,12947
701514,Forward,Low,64,85,82,96,20,39,166,572,0,0,45,50,70,false,50,50,12334
701515,Forward,Medium,64,87,85,93,20,39,176,571,3,0,45,50,70,false,50,50,12369
701524,Forward,High,64,90,88,93,20,39,200,563,3,0,47,50,70,false,50,50,11281
701525,Midfielder,Low,64,81,77,93,20,39,26,563,6,0,46,50,70,false,50,50,11136
701526,Midfielder,Medium,64,87,85,94,20,39,23,570,0,0,47,50,70,false,50,50,13785
701527,Midfielder,High,64,93,91,97,20,39,28,570,3,0,47,50,70,false,50,50,13843
701520,Defender,Low,64,82,79,95,20,39,49,562,2,0,47,50,70,false,50,50,13183
701521,Defender,Medium,64,89,83,97,20,39,71,561,0,0,47,50,70,false,50,50,13002
701522,Defender,High,64,91,87,95,20,39,62,559,1,0,47,50,70,false,50,50,13399
701523,Forward,Low,62,85,83,96,20,39,160,559,2,0,47,50,70,false,50,50,13017
701532,Forward,Medium,64,90,88,97,20,39,194,557,1,0,49,50,70,false,50,50,12669
701533,Forward,High,64,90,88,93,20,39,198,556,1,0,48,50,70,false,50,50,12155
701534,Midfielder,Low,64,82,80,95,20,39,30,557,1,0,48,50,70,false,50,50,11683
701535,Midfielder,Medium,64,86,82,93,20,39,31,556,1,0,48,50,70,false,50,50,11811
701528,Midfielder,High,64,89,87,92,20,39,16,571,3,0,48,50,70,false,50,50,12715
701529,Defender,Low,64,82,79,95,20,39,59,570,4,0,48,50,70,false,50,50,12807
701530,Defender,Medium,64,85,82,93,20,39,68,561,8,0,47,50,70,false,50,50,11478
701531,Defender,High,64,91,85,96,20,39,52,560,5,0,47,50,70,false,50,50,11242
701540,Forward,Low,64,84,82,95,20,39,154,575,3,0,49,50,70,false,50,50,12508
701541,Forward,Medium,64,86,84,92,20,39,183,574,1,0,49,50,70,false,50,50,12557
701542,Forward,High,64,91,89,94,20,39,190,580,4,0,48,50,70,false,50,50,13565
701543,Midfielder,Low,64,81,79,94,20,39,25,580,3,0,49,50,70,false,50,50,13783
701536,Midfielder,Medium,64,87,85,94,20,39,36,570,0,0,49,50,70,false,50,50,12354
701537,Midfielder,High,64,92,90,96,20,39,33,569,0,0,49,50,70,false,50,50,12664
701538,Defender,Low,64,81,78,93,20,39,50,569,2,0,48,50,70,false,50,50,12061
701539,Defender,Medium,64,85,81,93,20,39,58,570,1,0,48,50,70,false,50,50,12516
701548,Defender,High,64,91,88,95,20,39,64,574,6,0,52,50,70,false,50,50,13502
701549,Forward,Low,64,82,80,93,20,39,165,575,3,0,52,50,70,false,50,50,13682
701550,Forward,Medium,60,85,84,92,20,39,154,582,3,0,52,50,70,false,50,50,14814
701551,Forward,High,64,93,91,96,20,39,194,584,4,0,52,50,70,false,50,50,14921
701544,Midfielder,Low,64,79,75,91,20,39,25,576,0,0,52,50,70,false,50,50,13293
701545,Midfielder,Medium,64,87,85,94,20,39,29,576,1,0,52,50,70,false,50,50,13732
701546,Midfielder,High,64,92,90,95,20,39,30,575,1,0,52,50,70,false,50,50,12788
701547,Defender,Low,64,81,78,94,20,39,59,575,2,0,52,50,70,false,50,50,12929
701556,Defender,Medium,64,87,84,95,20,39,59,582,1,0,48,50,70,false,50,50,13646
701557,Defender,High,64,89,86,93,20,39,51,582,1,0,48,50,70,false,50,50,13601
701558,Forward,Low,64,82,80,93,20,39,159,578,1,0,48,50,70,false,50,50,13162
701559,Forward,Medium,64,88,86,95,20,39,170,579,0,0,48,50,70,false,50,50,13452
701552,Forward,High,64,92,91,95,20,39,169,570,2,0,51,50,70,false,50,50,13961
701553,Midfielder,Low,64,81,78,93,20,39,31,572,0,0,50,50,70,false,50,50,13988
701554,Midfielder,Medium,64,89,84,96,20,39,23,593,0,0,58,50,70,false,50,50,16660
701555,Midfielder,High,64,88,87,92,20,39,27,592,2,0,57,50,70,false,50,50,16549
701564,Defender,Low,64,80,76,92,20,39,38,581,3,0,52,50,70,false,50,50,14611
701565,Defender,Medium,64,87,84,94,20,39,49,581,3,0,52,50,70,false,50,50,14625
701566,Defender,High,64,89,84,93,20,39,40,576,0,0,51,50,70,false,50,50,12960
701567,Forward,Low,63,82,80,93,20,39,156,576,2,0,51,50,70,false,50,50,13239
701560,Forward,Medium,64,87,85,93,20,39,189,580,2,0,52,50,70,false,50,50,13972
701561,Forward,High,64,94,92,97,20,39,185,580,5,0,52,50,70,false,50,50,14110
701562,Midfielder,Low,64,84,77,97,20,39,31,584,3,0,52,50,70,false,50,50,15061
701563,Midfielder,Medium,64,86,83,93,20,39,18,585,2,0,51,50,70,false,50,50,15006
701444,Midfielder,High,64,93,91,96,20,39,31,600,3,0,49,50,70,false,50,50,16263
701445,Defender,Low,64,84,80,97,20,39,52,600,5,0,49,50,70,false,50,50,15773
701446,Defender,Medium,64,86,82,93,20,39,47,600,1,0,48,50,70,false,50,50,16698
701447,Defender,High,64,91,88,95,20,39,48,600,3,0,48,50,70,false,50,50,17333
701440,Forward,Low,64,81,79,92,20,39,161,598,0,0,48,50,70,false,50,50,13253
701441,Forward,Medium,64,88,87,95,20,39,180,598,3,0,49,50,70,false,50,50,13421
701442,Forward,High,64,91,89,93,20,39,181,600,5,0,49,50,70,false,50,50,21069
701443,Midfielder,Low,64,81,78,93,20,39,37,600,2,0,49,50,70,false,50,50,21250
701452,Midfielder,Medium,64,89,80,97,20,39,16,600,4,0,51,50,70,false,50,50,16988
701453,Midfielder,High,64,92,90,96,20,39,25,600,4,0,50,50,70,false,50,50,17110
701454,Defender,Low,64,82,78,95,20,39,51,600,2,0,50,50,70,false,50,50,20058
701455,Defender,Medium,64,86,83,94,20,39,48,600,3,0,50,50,70,false,50,50,20000
701448,Defender,High,64,92,89,97,20,39,70,600,1,0,50,50,70,false,50,50,16238
701449,Forward,Low,63,82,80,93,20,39,165,600,2,0,50,50,70,false,50,50,16124
701450,Forward,Medium,64,87,85,93,20,39,201,600,4,0,49,50,70,false,50,50,19942
701451,Forward,High,61,93,91,96,20,39,163,600,6,0,50,50,70,false,50,50,20283
701460,Midfielder,Low,64,82,80,94,20,39,25,600,2,0,44,50,70,false,50,50,17129
701461,Midfielder,Medium,64,82,80,88,20,39,36,600,2,0,44,50,70,false,50,50,17869
701462,Midfielder,High,64,91,89,94,20,39,17,600,5,0,44,50,70,false,50,50,17360
701463,Defender,Low,64,80,77,93,20,39,47,600,6,0,44,50,70,false,50,50,17635
701456,Defender,Medium,64,86,83,93,20,39,46,600,4,0,45,50,70,false,50,50,20933
701457,Defender,High,64,89,87,94,20,39,54,600,3,0,45,50,70,false,50,50,20940
701458,Forward,Low,63,81,79,92,20,39,140,600,3,0,45,50,70,false,50,50,18003
701459,Forward,Medium,64,87,85,93,20,39,188,600,4,0,45,50,70,false,50,50,17617
701468,Forward,High,64,93,91,96,20,39,177,598,6,0,47,50,70,false,50,50,16846
701469,Midfielder,Low,64,81,77,93,20,39,22,597,3,0,47,50,70,false,50,50,16038
701470,Midfielder,Medium,64,88,82,95,20,39,31,597,1,0,46,50,70,false,50,50,15462
701471,Midfielder,High,64,93,92,97,20,39,31,599,1,0,46,50,70,false,50,50,16211
701464,Defender,Low,64,80,76,92,20,39,50,600,3,0,46,50,70,false,50,50,18699
701465,Defender,Medium,64,86,83,94,20,39,64,600,2,0,46,50,70,false,50,50,18627
701466,Defender,High,64,87,84,91,20,39,54,600,2,0,46,50,70,false,50,50,16218
701467,Forward,Low,64,85,82,96,20,39,200,600,4,0,46,50,70,false,50,50,16112
701476,Forward,Medium,64,86,85,93,20,39,158,574,5,0,48,50,70,false,50,50,11907
701477,Forward,High,64,90,88,93,20,39,169,574,1,0,48,50,70,false,50,50,12200
701478,Midfielder,Low,64,80,78,92,20,39,36,568,1,0,48,50,70,false,50,50,12125
701479,Midfielder,Medium,64,86,84,93,20,39,42,568,3,0,48,50,70,false,50,50,12076
701472,Midfielder,High,64,92,88,95,20,39,19,564,2,0,48,50,70,false,50,50,10460
701473,Defender,Low,64,84,80,97,20,39,42,564,1,0,48,50,70,false,50,50,10554
701474,Defender,Medium,64,85,82,93,20,39,62,559,7,0,49,50,70,false,50,50,11719
701475,Defender,High,64,89,86,93,20,39,64,559,3,0,49,50,70,false,50,50,11689
701484,Forward,Low,62,82,80,93,20,39,162,564,4,0,50,50,70,false,50,50,12667
701485,Forward,Medium,63,87,85,93,20,39,166,565,2,0,50,50,70,false,50,50,12827
701486,Forward,High,64,92,90,95,20,39,157,567,2,0,50,50,70,false,50,50,11860
701487,Midfielder,Low,64,81,78,93,20,39,30,567,0,0,50,50,70,false,50,50,12171
701480,Midfielder,Medium,64,84,80,91,20,39,21,563,1,0,50,50,70,false,50,50,11011
701481,Midfielder,High,64,89,88,93,20,39,23,561,0,0,50,50,70,false,50,50,10935
701482,Defender,Low,64,81,76,94,20,39,59,563,2,0,50,50,70,false,50,50,10990
701483,Defender,Medium,64,87,83,94,20,39,57,562,1,0,50,50,70,false,50,50,11120
701492,Defender,High,64,89,86,93,20,39,53,570,0,0,44,50,70,false,50,50,11531
701493,Forward,Low,63,81,79,92,20,39,137,569,2,0,44,50,70,false,50,50,11605
701494,Forward,Medium,61,86,84,93,20,39,149,564,3,0,44,50,70,false,50,50,10573
701495,Forward,High,64,90,88,93,20,39,179,565,2,0,44,50,70,false,50,50,10512
701488,Midfielder,Low,64,81,79,93,20,39,28,557,1,0,45,50,70,false,50,50,11045
701489,Midfielder,Medium,64,86,82,93,20,39,24,558,1,0,45,50,70,false,50,50,11196
701490,Midfielder,High,64,89,87,92,20,39,23,558,2,0,45,50,70,false,50,50,11887
701491,Defender,Low,64,84,80,97,20,39,41,558,2,0,45,50,70,false,50,50,11874
701500,Defender,Medium,64,85,82,93,20,39,56,570,2,0,46,50,70,false,50,50,12832
701501,Defender,High,64,89,86,93,20,39,52,572,2,0,47,50,70,false,50,50,13060
701502,Forward,Low,64,83,81,94,20,39,185,559,4,0,47,50,70,false,50,50,11268
701503,Forward,Medium,64,89,87,95,20,39,168,560,3,0,47,50,70,false,50,50,11278
701496,Forward,High,64,94,92,96,20,39,173,558,5,0,46,50,70,false,50,50,10594
701497,Midfielder,Low,64,84,82,96,20,39,31,560,0,0,46,50,70,false,50,50,10857
701498,Midfielder,Medium,64,87,84,93,20,39,34,568,0,0,46,50,70,false,50,50,12004
701499,Midfielder,High,64,93,91,96,20,39,36,569,1,0,46,50,70,false,50,50,12192
701380,Defender,Low,64,80,77,93,20,39,57,581,2,0,49,50,70,false,50,50,14239
701381,Defender,Medium,64,89,86,97,20,39,48,582,3,0,49,50,70,false,50,50,14059
701382,Defender,High,64,91,88,95,20,39,52,585,3,0,50,50,70,false,50,50,14579
701383,Forward,Low,64,82,80,93,20,39,180,586,5,0,50,50,70,false,50,50,14602
701376,Forward,Medium,64,87,85,93,20,39,186,594,1,0,50,50,70,false,50,50,16331
701377,Forward,High,64,89,87,92,20,39,175,594,1,0,51,50,70,false,50,50,16481
701378,Midfielder,Low,64,83,81,95,20,39,30,595,2,0,51,50,70,false,50,50,17512
701379,Midfielder,Medium,64,87,84,94,20,39,31,596,4,0,51,50,70,false,50,50,17638
701388,Midfielder,High,64,92,88,95,20,39,28,593,4,0,49,50,70,false,50,50,17490
701389,Defender,Low,64,80,77,93,20,39,47,591,3,0,49,50,70,false,50,50,16653
701390,Defender,Medium,64,87,84,94,20,39,51,598,5,0,52,50,70,false,50,50,19953
701391,Defender,High,64,90,86,95,20,39,55,598,1,0,52,50,70,false,50,50,19607
701384,Forward,Low,64,81,79,92,20,39,152,595,4,0,50,50,70,false,50,50,19006
701385,Forward,Medium,63,89,87,95,20,39,166,595,3,0,50,50,70,false,50,50,19042
701386,Forward,High,63,89,87,92,20,39,177,594,0,0,54,50,70,false,50,50,19029
701387,Midfielder,Low,64,80,78,92,20,39,26,595,6,0,54,50,70,false,50,50,19116
701396,Midfielder,Medium,64,89,82,97,20,39,23,576,3,0,53,50,70,false,50,50,13727
701397,Midfielder,High,64,92,91,96,20,39,36,576,2,0,53,50,70,false,50,50,14051
701398,Defender,Low,64,80,77,93,20,39,55,592,1,0,54,50,70,false,50,50,18099
701399,Defender,Medium,64,87,84,95,20,39,40,594,2,0,54,50,70,false,50,50,18452
701392,Defender,High,64,91,88,95,20,39,49,591,4,0,55,50,70,false,50,50,18577
701393,Forward,Low,64,81,79,92,20,39,168,591,1,0,55,50,70,false,50,50,18810
701394,Forward,Medium,64,89,87,95,20,39,179,596,5,0,56,50,70,false,50,50,18696
701395,Forward,High,64,92,91,96,20,39,186,596,3,0,56,50,70,false,50,50,18270
701404,Midfielder,Low,64,81,79,94,20,39,25,589,2,0,56,50,70,false,50,50,19261
701405,Midfielder,Medium,64,86,85,93,20,39,22,588,4,0,55,50,70,false,50,50,18926
701406,Midfielder,High,64,90,87,93,20,39,29,591,3,0,56,50,70,false,50,50,18556
701407,Defender,Low,64,82,78,94,20,39,60,591,1,0,57,50,70,false,50,50,18180
701400,Defender,Medium,64,88,84,95,20,39,46,587,1,0,57,50,70,false,50,50,15558
701401,Defender,High,64,91,85,96,20,39,56,586,1,0,57,50,70,false,50,50,15414
701402,Forward,Low,64,83,81,94,20,39,169,590,4,0,58,50,70,false,50,50,18256
701403,Forward,Medium,63,88,86,94,20,39,146,587,5,0,58,50,70,false,50,50,17666
701412,Forward,High,64,93,91,96,20,39,191,589,3,0,53,50,70,false,50,50,16627
701413,Midfielder,Low,64,82,80,95,20,39,35,589,4,0,53,50,70,false,50,50,16394
701414,Midfielder,Medium,64,86,84,93,20,39,30,589,6,0,52,50,70,false,50,50,15641
701415,Midfielder,High,64,90,88,93,20,39,23,588,1,0,52,50,70,false,50,50,15586
701408,Defender,Low,64,80,73,93,20,39,43,589,2,0,52,50,70,false,50,50,14542
